aX,aY,aZ,gX,gY,gZ
0.779,-0.761,3.989,-3.113,-129.822,-5.615
0.941,-0.672,3.505,-7.385,-94.116,3.052
1.071,-0.495,2.864,-11.658,-64.270,11.658
1.161,-0.259,2.301,-15.564,-43.884,18.433
1.199,-0.022,1.963,-16.724,-33.447,21.729
1.197,0.162,1.823,-14.771,-29.907,21.790
1.184,0.307,1.728,-11.475,-24.719,20.264
1.173,0.449,1.555,-6.531,-18.738,17.517
1.156,0.557,1.365,-2.136,-12.756,13.245
1.124,0.606,1.216,1.770,-8.972,6.897
1.088,0.582,1.162,5.493,-10.681,-0.610
1.044,0.526,1.134,10.925,-13.123,-6.592
0.992,0.435,1.115,15.625,-13.428,-11.597
0.926,0.299,1.135,18.921,-13.062,-15.991
0.863,0.151,1.172,19.714,-11.841,-18.555
0.799,0.030,1.216,18.738,-9.155,-19.104
0.737,-0.096,1.240,15.808,-5.737,-18.005
0.687,-0.221,1.222,12.817,-1.526,-15.503
0.645,-0.309,1.133,10.071,4.211,-11.230
0.615,-0.342,0.980,6.592,9.949,-6.287
0.586,-0.325,0.852,3.479,12.817,-0.977
0.546,-0.299,0.815,0.244,12.390,4.944
0.518,-0.261,0.856,-2.930,11.353,10.254
0.498,-0.148,0.882,-4.272,11.475,15.076
0.484,0.005,0.883,-5.859,13.000,18.921
0.479,0.130,0.866,-8.301,14.465,20.630
0.556,0.515,2.262,-23.376,-15.259,145.569
0.569,0.778,2.323,-28.748,-0.854,146.545
0.581,1.011,2.354,-32.288,14.648,144.836
0.579,1.307,2.411,-38.452,29.419,141.357
0.574,1.640,2.471,-48.157,44.861,134.888
0.567,1.995,2.442,-59.143,63.171,124.573
0.559,2.317,2.207,-67.871,83.740,109.802
0.561,2.635,1.898,-72.266,101.990,91.125
0.552,2.859,1.562,-74.646,114.624,68.054
0.532,3.019,1.218,-66.223,122.681,42.786
0.490,3.077,0.892,-65.002,127.441,15.991
0.419,3.030,0.591,-69.092,128.479,-14.160
0.324,2.867,0.319,-66.223,125.183,-44.312
0.206,2.661,0.092,-58.716,118.408,-73.364
0.060,2.489,-0.031,-51.514,107.971,-99.487
-0.113,2.308,-0.143,-44.922,97.168,-122.986
-0.280,2.047,-0.219,-37.781,85.938,-145.020
-0.454,1.674,-0.231,-33.020,73.181,-166.077
-0.621,1.227,-0.199,-28.687,61.340,-183.594
-0.765,0.652,-0.120,-27.466,50.415,-197.144
-0.870,-0.023,-0.025,-31.372,41.870,-205.322
-0.922,-0.707,0.032,-36.621,35.583,-205.688
-0.901,-1.319,0.012,-39.917,30.823,-197.388
-0.830,-1.757,-0.114,-36.743,27.771,-180.359
-0.739,-2.034,-0.300,-28.076,24.109,-157.410
-0.637,-2.233,-0.490,-23.804,18.494,-133.057
-0.533,-2.346,-0.654,-21.118,9.888,-106.628
-0.451,-2.274,-0.809,-20.874,0.183,-78.247
-0.388,-2.033,-0.938,-21.545,-10.742,-50.171
-0.337,-1.698,-1.075,-25.696,-21.118,-25.452
-0.291,-1.350,-1.215,-28.198,-34.485,-6.287
-0.259,-1.011,-1.318,-26.611,-51.575,7.874
-0.231,-0.717,-1.332,-22.888,-73.364,18.433
-0.213,-0.464,-1.323,-15.991,-94.849,24.963
-0.206,-0.306,-1.228,-8.240,-116.760,27.832
-0.199,-0.249,-0.987,1.831,-139.282,27.954
-0.190,-0.287,-0.680,13.672,-159.668,27.771
-0.176,-0.388,-0.360,27.283,-177.124,28.442
-0.146,-0.518,-0.020,40.466,-191.345,30.457
-0.115,-0.683,0.364,49.988,-203.918,33.997
-0.069,-0.783,0.843,54.321,-213.745,39.612
0.006,-0.780,1.520,51.941,-226.624,47.852
0.115,-0.754,2.180,45.410,-225.891,57.861
0.260,-0.691,2.802,34.485,-210.510,67.932
0.414,-0.510,3.458,20.752,-201.294,79.102
0.567,-0.244,4.000,5.981,-174.500,89.783
0.738,0.155,4.000,-7.690,-133.057,99.060
0.886,0.647,4.000,-21.057,-103.149,105.469
1.025,1.201,4.000,-28.564,-66.223,108.643
1.152,1.714,4.000,-31.067,-34.424,106.689
1.219,2.095,4.000,-33.752,-3.113,95.886
1.241,2.311,4.000,-31.677,25.452,80.933
1.211,2.371,4.000,-33.752,53.162,61.890
1.140,2.322,3.752,-35.706,82.092,42.908
1.043,2.190,3.283,-37.109,108.582,25.452
0.931,2.056,2.758,-39.001,130.798,9.644
0.820,1.987,2.239,-41.260,147.522,-3.967
0.690,1.948,1.811,-44.373,158.997,-16.907
0.568,1.906,1.475,-46.204,165.771,-31.006
0.444,1.866,1.218,-45.105,172.668,-45.349
0.319,1.808,0.981,-40.710,174.255,-59.753
0.209,1.678,0.846,-34.424,166.992,-73.914
0.074,1.487,0.705,-28.015,161.926,-88.013
-0.047,1.229,0.535,-21.729,160.645,-100.220
-0.160,0.963,0.419,-18.005,156.372,-109.619
-0.262,0.728,0.314,-18.066,151.733,-117.065
-0.357,0.544,0.182,-18.860,147.400,-121.765
-0.424,0.425,0.073,-20.142,142.944,-124.390
-0.485,0.345,-0.032,-22.278,137.085,-126.587
-0.536,0.286,-0.151,-22.705,131.470,-128.113
-0.573,0.192,-0.298,-21.057,125.122,-129.883
-0.608,0.057,-0.434,-18.555,118.286,-131.348
-0.615,-0.133,-0.575,-15.686,109.802,-132.019
-0.626,-0.359,-0.685,-12.573,100.159,-130.798
-0.606,-0.542,-0.818,-10.864,90.454,-127.075
-0.589,-0.710,-0.994,-11.658,82.397,-120.605
-0.565,-0.813,-1.161,-13.794,71.899,-112.244
-0.540,-0.883,-1.320,-18.677,58.777,-102.783
-0.500,-0.903,-1.474,-22.644,43.457,-92.529
-0.475,-0.864,-1.564,-29.602,26.489,-82.397
-0.439,-0.822,-1.596,-35.950,6.409,-72.693
-0.406,-0.772,-1.513,-41.199,-13.062,-64.087
-0.383,-0.635,-1.381,-44.006,-32.349,-55.847
-0.358,-0.424,-1.240,-43.396,-49.500,-48.462
-0.318,-0.114,-1.079,-37.903,-66.101,-43.091
-0.294,0.073,-0.961,-30.273,-81.177,-41.809
-0.259,0.053,-1.004,-23.987,-93.506,-44.495
-0.231,-0.104,-1.205,-18.188,-105.835,-46.936
-0.190,-0.319,-1.401,-14.160,-122.559,-48.035
-0.158,-0.535,-1.416,-9.949,-144.897,-46.814
-0.146,-0.711,-1.133,-7.263,-171.143,-43.457
-0.155,-0.880,-0.546,-3.723,-197.815,-37.964
-0.136,-1.054,0.132,1.587,-218.384,-31.433
-0.110,-1.209,0.795,7.080,-231.873,-23.193
-0.035,-1.266,1.646,10.559,-247.986,-11.902
0.036,-1.135,2.475,12.268,-244.141,1.038
0.158,-0.935,3.248,12.085,-227.722,13.306
0.333,-0.756,3.987,9.155,-211.365,22.217
0.498,-0.607,4.000,7.202,-163.452,29.297
0.651,-0.496,4.000,3.113,-128.357,34.851
0.802,-0.334,3.959,-1.038,-88.806,40.222
0.934,-0.187,3.363,-2.991,-53.955,45.410
1.026,-0.084,2.768,-5.371,-28.259,48.218
1.070,0.003,2.369,-8.728,-11.780,49.316
1.087,0.160,2.083,-9.888,-1.221,50.476
1.098,0.383,1.791,-8.667,8.240,50.903
1.101,0.565,1.585,-7.324,14.832,48.523
1.089,0.663,1.450,-5.615,18.982,43.213
1.062,0.655,1.378,-5.798,21.912,36.194
1.024,0.619,1.292,-5.493,23.865,29.968
0.997,0.586,1.174,-3.601,28.625,25.024
0.963,0.590,1.038,-1.587,32.104,20.813
0.937,0.625,0.871,-0.061,32.776,16.785
0.911,0.667,0.734,1.160,30.273,12.268
0.881,0.714,0.712,4.211,25.635,7.385
0.834,0.716,0.766,7.629,20.569,1.770
0.790,0.612,0.767,10.498,18.616,-3.540
0.748,0.437,0.725,12.329,17.822,-7.812
0.713,0.270,0.699,13.184,16.846,-10.559
0.766,-0.102,2.208,8.362,-73.730,30.579
0.856,-0.300,2.455,11.841,-62.683,33.630
0.938,-0.453,2.692,13.733,-49.072,40.100
1.025,-0.492,2.878,9.216,-31.372,49.561
1.059,-0.364,3.177,-2.380,-15.137,60.608
1.059,0.003,3.531,-16.235,1.160,71.899
1.014,0.511,3.780,-30.640,29.053,79.346
0.944,1.053,3.854,-42.847,63.904,80.811
0.861,1.519,3.748,-49.011,95.276,77.942
0.769,1.780,3.475,-55.664,125.488,65.247
0.674,1.900,2.983,-57.190,153.931,49.194
0.598,1.849,2.323,-56.213,178.040,31.067
0.524,1.680,1.684,-54.688,194.092,13.123
0.463,1.437,1.229,-52.368,201.965,-3.174
0.375,1.196,0.740,-51.453,212.097,-16.479
0.322,1.071,0.528,-49.011,199.097,-25.635
0.253,1.082,0.275,-44.128,190.369,-32.837
0.174,1.117,0.209,-38.940,180.847,-40.710
0.090,1.101,0.143,-36.438,171.570,-49.927
-0.000,1.039,0.107,-34.607,164.429,-59.204
-0.093,0.930,0.114,-35.095,157.532,-68.542
-0.175,0.792,0.123,-35.461,151.489,-76.965
-0.261,0.626,0.034,-35.583,147.827,-84.167
-0.330,0.449,-0.169,-36.682,145.447,-90.454
-0.394,0.257,-0.419,-38.086,140.564,-94.849
-0.443,0.081,-0.658,-38.269,132.141,-97.351
-0.463,-0.118,-0.896,-36.987,121.155,-98.328
-0.475,-0.367,-1.116,-34.790,109.314,-98.206
-0.466,-0.656,-1.288,-32.043,93.750,-95.459
-0.453,-0.926,-1.392,-27.222,73.486,-89.050
-0.446,-1.120,-1.443,-23.376,52.429,-79.285
-0.439,-1.226,-1.429,-20.569,32.593,-66.589
-0.435,-1.220,-1.363,-20.264,13.550,-52.490
-0.434,-1.125,-1.323,-22.644,-2.319,-38.513
-0.424,-1.014,-1.309,-25.513,-16.052,-25.879
-0.406,-0.924,-1.360,-27.405,-30.151,-14.587
-0.383,-0.802,-1.451,-28.137,-44.983,-4.578
-0.360,-0.561,-1.510,-28.320,-61.096,4.822
-0.341,-0.253,-1.520,-26.917,-79.834,12.573
-0.338,0.020,-1.486,-23.987,-100.159,15.686
-0.332,0.207,-1.469,-20.325,-119.568,15.076
-0.315,0.361,-1.464,-14.099,-139.465,12.268
-0.299,0.486,-1.396,-5.432,-161.560,7.385
-0.311,0.427,-1.156,3.113,-186.157,-0.305
-0.310,0.190,-0.798,9.216,-209.290,-7.507
-0.293,-0.092,-0.313,11.292,-228.210,-12.329
-0.232,-0.311,0.302,12.512,-244.141,-14.160
-0.146,-0.515,1.020,12.451,-258.484,-13.245
0.060,-0.683,1.972,12.207,-272.949,-7.996
0.290,-0.735,2.508,12.878,-250.488,0.671
0.608,-0.747,3.047,11.169,-235.474,10.193
0.933,-0.676,3.376,5.676,-213.013,20.935
1.232,-0.530,3.826,0.488,-189.514,31.921
1.472,-0.340,4.000,-7.202,-162.109,41.687
1.667,-0.069,4.000,-13.550,-131.226,50.476
1.831,0.298,4.000,-16.602,-96.985,57.312
1.949,0.689,4.000,-13.611,-59.204,60.913
1.977,0.969,4.000,-15.625,-23.926,59.021
1.958,1.179,4.000,-15.015,15.198,54.810
1.887,1.257,4.000,-13.428,51.636,48.340
1.748,1.210,3.928,-16.174,83.374,39.368
1.576,1.075,3.468,-21.362,111.877,31.372
1.398,1.023,2.897,-26.550,137.573,25.513
1.230,1.086,2.282,-31.738,158.447,21.240
1.085,1.215,1.738,-36.926,172.363,15.991
0.959,1.323,1.310,-40.039,183.350,8.789
0.825,1.362,0.939,-40.894,192.261,-1.343
0.709,1.330,0.801,-43.091,183.716,-12.268
0.565,1.250,0.730,-43.335,173.157,-23.437
0.438,1.113,0.678,-41.199,170.288,-33.813
0.315,0.983,0.604,-38.086,168.518,-43.152
0.187,0.877,0.541,-34.668,165.588,-51.086
0.075,0.756,0.419,-31.311,163.635,-58.228
-0.024,0.641,0.301,-27.039,160.950,-64.331
-0.119,0.524,0.209,-24.719,156.555,-69.641
-0.204,0.440,0.071,-22.400,152.527,-74.158
-0.278,0.359,-0.116,-21.240,149.231,-77.759
-0.344,0.246,-0.275,-19.897,143.433,-81.421
-0.399,0.055,-0.440,-20.569,135.559,-84.595
-0.433,-0.155,-0.667,-20.752,128.723,-85.876
-0.441,-0.325,-0.869,-19.836,118.896,-84.351
-0.452,-0.444,-1.020,-20.203,106.934,-80.872
-0.451,-0.594,-1.129,-21.667,92.529,-76.538
-0.453,-0.734,-1.157,-22.644,76.721,-70.496
-0.456,-0.833,-1.078,-26.611,59.937,-62.927
-0.459,-0.834,-1.001,-31.982,46.448,-53.711
-0.454,-0.766,-1.029,-37.476,36.377,-44.250
-0.410,-0.662,-1.213,-41.992,28.015,-35.278
-0.358,-0.493,-1.512,-45.532,21.667,-26.917
-0.312,-0.299,-1.804,-45.532,10.254,-21.423
-0.282,-0.139,-1.907,-41.321,-14.832,-18.738
-0.269,0.011,-1.861,-36.682,-43.335,-18.250
-0.283,0.149,-1.794,-32.471,-67.810,-19.165
-0.302,0.269,-1.648,-28.076,-91.064,-21.790
-0.320,0.397,-1.460,-24.597,-112.854,-25.940
-0.337,0.489,-1.256,-20.874,-132.385,-31.616
-0.346,0.462,-1.054,-18.188,-149.658,-39.185
-0.347,0.328,-0.857,-14.954,-165.588,-46.692
-0.322,0.145,-0.576,-10.925,-181.213,-52.795
-0.280,-0.026,-0.196,-7.263,-195.862,-56.824
-0.234,-0.268,0.212,-2.197,-207.886,-58.899
-0.171,-0.599,0.579,0.061,-215.881,-59.265
-0.082,-0.862,0.907,1.709,-223.389,-54.871
0.019,-1.005,1.240,3.601,-224.548,-45.715
0.117,-1.006,1.464,4.089,-212.158,-34.607
0.235,-0.946,1.821,1.648,-208.862,-24.475
0.366,-0.864,2.166,-1.709,-201.233,-15.015
0.488,-0.693,2.573,-4.578,-190.002,-6.409
0.617,-0.598,2.875,-8.179,-173.584,-0.732
0.746,-0.603,3.025,-10.681,-152.039,3.906
0.874,-0.651,2.826,-11.963,-125.549,8.545
0.993,-0.636,2.449,-11.780,-101.807,14.709
1.083,-0.578,2.126,-12.146,-86.426,20.874
1.137,-0.487,2.005,-13.062,-78.247,26.550
1.174,-0.375,1.973,-12.634,-71.350,31.555
1.194,-0.222,1.946,-10.742,-63.232,35.645
1.193,-0.040,1.933,-7.935,-55.237,38.818
1.181,0.139,1.934,-4.211,-46.875,40.405
1.166,0.272,1.831,-1.343,-37.231,40.039
1.143,0.458,1.459,-0.671,-19.897,34.302
1.121,0.568,1.344,-0.061,-15.686,30.151
1.091,0.620,1.307,1.343,-13.489,24.658
1.047,0.577,1.293,3.784,-11.230,17.944
0.998,0.493,1.283,7.874,-8.362,11.963
0.942,0.375,1.235,11.597,-5.249,7.263
0.890,0.220,1.128,14.282,-1.709,4.089
0.843,0.069,1.081,15.747,1.404,2.686
0.792,-0.047,1.003,14.771,4.272,2.991
0.759,-0.140,0.887,12.878,8.179,4.761
0.734,-0.216,0.775,10.071,9.583,7.812
0.707,-0.248,0.716,7.141,9.399,11.841
0.683,-0.200,0.715,4.028,8.118,17.029
0.659,-0.087,0.720,1.221,7.385,21.484
0.635,0.028,0.735,-1.099,7.019,24.292
0.617,0.153,0.766,-2.441,7.019,25.757
0.604,0.300,0.805,-2.563,6.714,26.001
0.590,0.403,0.842,-3.113,6.836,24.414
0.581,0.447,0.855,-3.784,7.812,20.752
0.579,0.439,0.864,-4.150,8.789,16.541
0.572,0.421,0.816,-3.357,9.766,12.451
0.575,0.371,0.717,-0.977,10.803,8.667
0.575,0.284,0.645,0.366,10.071,5.066
0.570,0.219,0.613,0.977,7.996,2.502
0.561,0.199,0.628,1.465,5.493,0.916
0.550,0.180,0.677,1.282,3.357,-0.488
0.541,0.165,0.721,0.977,1.953,-1.892
0.531,0.151,0.714,0.854,1.892,-2.808
0.524,0.131,0.713,0.854,1.343,-3.662
0.518,0.112,0.743,0.732,0.427,-4.395
0.513,0.092,0.791,1.648,-0.183,-4.822
0.512,0.053,0.802,2.808,-0.122,-5.249
0.517,-0.009,0.758,3.357,0.854,-5.249
0.527,-0.063,0.709,3.296,1.465,-4.761
0.530,-0.088,0.698,4.028,0.610,-3.784
0.535,-0.094,0.678,4.639,-0.305,-2.319
0.539,-0.120,0.710,3.784,-1.709,-0.732
0.543,-0.142,0.729,2.136,-2.258,1.038
0.552,-0.081,0.772,1.038,-2.686,3.479
0.552,-0.004,0.822,-0.122,-2.563,5.371
0.556,0.043,0.846,-1.343,-1.892,6.104
0.557,0.066,0.829,-1.831,-0.671,6.409
0.569,0.120,0.808,-1.465,0.000,6.470
0.573,0.185,0.795,-0.671,-0.061,6.226
0.576,0.195,0.781,-0.488,-0.061,4.822
0.576,0.165,0.772,0.244,-0.305,3.052
0.579,0.131,0.771,0.488,-0.793,1.648
0.576,0.103,0.753,1.221,-1.221,0.854
0.578,0.064,0.722,2.075,-1.404,0.366
0.581,0.012,0.713,2.747,-2.380,0.244
0.579,-0.016,0.757,2.869,-3.662,0.854
0.569,-0.017,0.828,2.502,-4.272,2.014
0.566,-0.011,0.881,0.977,-3.784,2.991
0.563,0.030,0.907,-0.305,-2.380,4.211
0.563,0.077,0.922,-1.953,-0.854,5.005
0.570,0.114,0.895,-2.869,1.160,5.127
0.579,0.153,0.818,-2.930,3.174,5.005
0.582,0.164,0.740,-2.319,3.784,4.089
0.586,0.154,0.703,-1.953,2.930,3.113
0.579,0.140,0.725,-1.465,1.221,2.075
0.572,0.126,0.743,-0.671,0.427,1.221
0.570,0.106,0.743,0.122,-0.122,0.732
0.566,0.082,0.746,0.671,-0.549,0.488
0.560,0.053,0.753,0.793,-0.732,0.244
0.556,0.030,0.762,0.671,-0.916,0.366
0.550,0.004,0.762,0.366,-1.038,0.977
0.550,-0.003,0.754,-0.305,-0.793,1.709
0.552,0.018,0.751,-1.282,-0.732,2.686
0.553,0.049,0.757,-2.258,-0.916,3.479
0.557,0.069,0.768,-2.441,-1.160,3.906
0.563,0.088,0.756,-2.625,-1.221,3.723
0.567,0.118,0.753,-2.136,-1.648,3.479
0.569,0.141,0.766,-1.404,-2.319,3.052
0.566,0.133,0.790,-0.427,-2.808,2.075
0.564,0.107,0.811,0.244,-2.930,1.404
0.564,0.088,0.814,0.366,-2.380,0.977
0.560,0.070,0.804,0.671,-2.136,0.854
0.559,0.056,0.789,0.671,-1.709,0.671
0.559,0.063,0.786,0.793,-1.709,0.916
0.557,0.060,0.790,0.488,-1.465,1.099
0.561,0.052,0.782,-0.061,-1.282,1.099
0.562,0.059,0.763,-0.427,-1.038,1.282
0.564,0.075,0.758,-0.244,-1.465,1.526
0.564,0.087,0.766,-0.122,-1.770,1.526
0.565,0.106,0.781,0.122,-2.014,1.465
0.562,0.117,0.808,0.427,-2.563,1.099
0.557,0.101,0.831,0.549,-2.441,0.488
0.557,0.090,0.841,0.854,-1.892,0.122
0.554,0.085,0.835,0.854,-1.221,-0.061
0.555,0.066,0.808,0.610,-0.366,-0.244
0.557,0.040,0.768,0.549,0.061,-0.183
0.559,0.021,0.729,0.610,0.061,0.183
0.560,0.005,0.729,0.549,-0.732,0.732
0.555,0.021,0.757,0.183,-1.587,1.465
0.553,0.052,0.784,0.061,-2.075,2.380
0.554,0.083,0.810,0.000,-2.014,2.869
0.554,0.127,0.836,-0.122,-1.831,3.052
0.555,0.160,0.843,-0.427,-1.160,2.625
0.561,0.174,0.820,-0.427,-0.305,1.770
0.565,0.171,0.785,-0.488,0.366,0.549
0.566,0.148,0.755,-0.061,0.305,-0.549
0.568,0.117,0.732,0.671,-0.366,-1.221
0.564,0.091,0.720,1.038,-1.160,-1.648
0.560,0.063,0.728,1.282,-2.014,-1.831
0.556,0.038,0.751,1.282,-3.052,-1.648
0.552,0.033,0.767,1.404,-3.235,-1.343
0.550,0.043,0.774,1.282,-3.479,-0.732
0.549,0.054,0.797,0.854,-3.723,-0.305
0.548,0.058,0.825,0.427,-3.845,-0.061
0.551,0.073,0.837,0.366,-3.418,0.061
0.552,0.085,0.851,0.366,-2.930,0.244
0.550,0.084,0.866,0.061,-2.136,0.000
0.549,0.070,0.862,0.000,-1.282,0.061
0.549,0.053,0.841,0.305,-0.427,0.000
0.552,0.055,0.809,0.671,0.305,0.183
0.557,0.059,0.785,0.488,0.732,0.488
0.557,0.059,0.767,0.305,0.549,0.671
0.559,0.059,0.745,-0.061,0.305,0.671
0.562,0.063,0.729,0.061,-0.244,0.916
0.897,-0.124,2.066,1.404,-19.897,37.415
0.921,-0.130,2.367,-0.488,-12.207,43.457
0.927,-0.111,2.598,-3.052,-2.014,50.293
0.922,-0.035,2.761,-5.981,13.550,57.617
0.884,0.092,2.749,-10.742,33.447,64.575
0.860,0.251,2.590,-15.076,54.321,69.885
0.840,0.452,2.349,-20.813,72.388,73.914
0.819,0.664,2.133,-28.137,87.036,75.562
0.797,0.886,1.995,-35.095,98.083,75.012
0.766,1.097,1.857,-40.955,107.605,71.777
0.733,1.266,1.694,-46.082,116.455,65.796
0.702,1.395,1.524,-49.316,122.803,57.556
0.659,1.496,1.341,-52.185,128.479,47.363
0.621,1.551,1.142,-54.504,132.202,36.133
0.582,1.626,0.994,-56.641,133.850,24.109
0.546,1.730,0.906,-56.091,133.057,11.414
0.496,1.783,0.866,-54.443,131.409,-2.686
0.439,1.754,0.932,-51.758,128.113,-17.883
0.375,1.646,0.988,-48.523,126.526,-33.630
0.292,1.480,1.018,-44.312,126.465,-48.218
0.206,1.246,1.005,-41.443,127.930,-61.279
0.119,1.016,0.940,-38.208,130.249,-72.449
0.045,0.821,0.854,-35.767,131.836,-80.261
-0.022,0.658,0.722,-35.339,133.240,-86.121
-0.089,0.492,0.603,-35.706,133.606,-90.637
-0.142,0.375,0.437,-34.485,132.935,-92.957
-0.186,0.285,0.277,-31.372,131.042,-93.872
-0.225,0.207,0.123,-29.541,126.770,-94.055
-0.257,0.129,0.001,-29.907,121.765,-93.994
-0.286,0.042,-0.077,-30.579,115.662,-93.567
-0.309,-0.033,-0.132,-32.227,108.826,-92.224
-0.334,-0.091,-0.205,-35.278,102.539,-90.210
-0.344,-0.113,-0.282,-36.804,96.375,-87.646
-0.354,-0.112,-0.369,-37.231,89.722,-84.961
-0.366,-0.150,-0.492,-37.292,83.191,-82.520
-0.360,-0.223,-0.628,-36.133,75.684,-80.444
-0.361,-0.311,-0.804,-35.522,67.383,-77.759
-0.347,-0.391,-0.969,-34.973,57.251,-74.158
-0.336,-0.441,-1.146,-35.400,46.326,-69.275
-0.316,-0.461,-1.297,-34.729,33.020,-63.843
-0.308,-0.478,-1.383,-33.813,15.869,-58.838
-0.302,-0.467,-1.424,-32.410,-2.441,-53.467
-0.298,-0.464,-1.411,-29.602,-20.325,-48.340
-0.296,-0.466,-1.417,-25.757,-37.903,-43.579
-0.297,-0.493,-1.422,-23.010,-54.199,-38.879
-0.303,-0.487,-1.411,-20.630,-71.350,-34.119
-0.314,-0.475,-1.325,-18.616,-89.172,-29.419
-0.339,-0.476,-1.194,-18.433,-106.567,-25.146
-0.350,-0.459,-1.018,-17.395,-122.986,-20.935
-0.349,-0.456,-0.863,-14.832,-137.268,-16.479
-0.353,-0.464,-0.764,-12.817,-150.024,-12.390
-0.336,-0.395,-0.656,-7.996,-163.269,-7.935
-0.337,-0.345,-0.425,-3.357,-177.917,-4.822
-0.333,-0.360,-0.141,2.747,-192.444,-2.747
-0.333,-0.461,0.146,7.751,-202.820,-0.671
-0.323,-0.559,0.390,12.146,-210.693,2.380
-0.316,-0.590,0.638,14.954,-215.881,7.202
-0.270,-0.568,0.877,16.724,-220.093,12.756
-0.213,-0.518,1.220,14.038,-225.708,17.883
-0.122,-0.491,1.500,13.123,-226.562,23.010
-0.002,-0.464,1.680,13.062,-215.088,28.381
0.108,-0.398,1.956,13.245,-212.341,33.691
0.221,-0.338,2.167,11.963,-203.857,38.757
0.346,-0.219,2.326,9.705,-190.857,44.250
0.473,-0.047,2.395,4.578,-177.979,49.011
0.589,0.216,2.356,1.587,-163.147,52.368
0.722,0.497,2.300,0.671,-151.123,53.589
0.851,0.736,2.253,1.465,-140.259,51.758
0.981,0.860,2.220,5.554,-132.263,46.509
1.097,0.933,2.291,7.996,-125.916,39.185
1.182,0.888,2.455,11.597,-119.385,31.738
1.258,0.812,2.596,14.587,-110.901,25.269
1.319,0.745,2.796,16.052,-102.234,20.142
1.360,0.682,3.052,16.968,-93.262,16.479
1.385,0.616,3.306,17.517,-79.834,14.038
1.404,0.566,3.464,15.137,-59.753,12.817
1.416,0.566,3.583,10.010,-36.072,12.512
1.390,0.638,3.620,3.906,-11.780,13.184
1.350,0.694,3.578,-2.625,11.841,12.756
1.299,0.737,3.406,-8.545,35.767,11.597
1.235,0.790,3.134,-13.855,58.228,10.132
1.159,0.809,2.838,-18.005,78.186,7.935
1.066,0.760,2.587,-22.827,94.055,4.700
0.976,0.709,2.348,-27.588,107.178,1.770
0.893,0.719,2.132,-31.738,117.798,-0.732
0.821,0.802,1.980,-34.851,125.305,-3.174
0.742,0.918,1.879,-33.875,131.042,-6.165
0.656,0.963,1.813,-30.823,135.925,-11.475
0.573,0.924,1.761,-27.832,140.625,-18.250
0.482,0.898,1.717,-25.635,145.508,-24.780
0.390,0.906,1.599,-23.926,151.489,-30.823
0.300,0.903,1.500,-24.292,156.616,-37.476
0.214,0.880,1.391,-24.902,160.583,-44.434
0.124,0.771,1.314,-26.123,164.734,-51.941
0.030,0.635,1.258,-25.879,166.565,-59.082
-0.062,0.513,1.186,-24.658,169.617,-64.331
-0.150,0.384,1.035,-23.743,174.683,-68.176
-0.239,0.240,0.878,-24.048,178.589,-70.984
-0.311,0.143,0.727,-22.949,175.781,-71.899
-0.380,0.098,0.526,-22.949,177.002,-71.838
-0.426,0.089,0.294,-21.606,176.086,-71.106
-0.466,0.100,0.057,-21.179,173.157,-70.190
-0.493,0.100,-0.172,-21.790,167.725,-70.129
-0.504,0.078,-0.353,-22.949,159.912,-70.618
-0.520,0.032,-0.465,-24.658,150.085,-71.106
-0.526,-0.062,-0.578,-28.198,140.137,-71.716
-0.537,-0.118,-0.698,-30.945,130.737,-71.289
-0.547,-0.168,-0.788,-33.447,119.812,-69.824
-0.561,-0.250,-0.879,-35.828,108.521,-68.481
-0.576,-0.343,-0.995,-36.926,97.717,-66.162
-0.585,-0.439,-1.135,-35.889,86.731,-62.500
-0.582,-0.476,-1.241,-35.156,73.181,-57.251
-0.584,-0.468,-1.291,-36.438,56.702,-51.575
-0.571,-0.475,-1.370,-39.734,41.504,-46.143
-0.551,-0.427,-1.490,-42.725,28.748,-40.405
-0.530,-0.371,-1.605,-46.448,13.672,-35.400
-0.513,-0.309,-1.647,-48.218,-4.944,-31.311
-0.489,-0.234,-1.595,-48.645,-25.940,-27.649
-0.485,-0.156,-1.538,-48.035,-45.288,-24.963
0.151,-0.332,3.123,3.418,-263.672,-4.211
0.353,-0.300,4.000,2.075,-249.695,-1.892
0.549,-0.363,4.000,0.000,-206.116,0.122
0.780,-0.431,4.000,-2.502,-159.241,4.089
0.989,-0.440,4.000,-6.897,-115.417,9.399
1.148,-0.419,3.453,-10.254,-79.285,14.893
1.238,-0.435,2.802,-13.184,-54.260,20.508
1.284,-0.423,2.245,-16.357,-36.987,26.184
1.295,-0.281,1.782,-17.334,-25.452,32.410
1.293,-0.022,1.489,-17.029,-20.020,37.537
1.266,0.281,1.274,-16.724,-14.282,40.344
1.239,0.544,1.124,-13.794,-12.085,38.940
1.214,0.726,1.033,-11.597,-15.686,33.569
1.190,0.805,1.036,-8.179,-20.691,25.879
1.165,0.782,1.079,-3.784,-23.865,17.395
1.133,0.732,1.152,2.563,-25.024,9.399
1.083,0.651,1.225,9.399,-24.597,2.686
1.029,0.531,1.261,13.733,-22.339,-2.930
0.972,0.387,1.279,15.808,-19.104,-6.775
0.913,0.251,1.276,16.174,-15.076,-9.399
0.854,0.103,1.251,14.526,-10.193,-10.559
0.805,-0.046,1.186,12.390,-5.310,-9.949
