aX,aY,aZ,gX,gY,gZ
0.806,0.124,1.049,-5.249,-56.580,78.979
0.837,-0.008,1.074,-0.549,-55.664,76.965
0.855,-0.138,1.164,3.540,-55.176,76.416
0.868,-0.192,1.288,8.179,-53.467,78.308
0.878,-0.192,1.359,12.024,-49.927,81.177
0.882,-0.198,1.413,16.541,-45.715,84.412
0.867,-0.166,1.453,19.470,-41.138,87.891
0.856,-0.065,1.478,21.912,-36.438,91.125
0.846,0.057,1.552,23.926,-31.982,93.567
0.837,0.165,1.615,25.818,-26.733,94.727
0.836,0.207,1.627,27.405,-19.287,94.116
0.840,0.119,1.607,28.259,-11.353,92.834
0.830,0.004,1.623,29.053,-5.127,92.712
0.814,-0.033,1.640,29.480,1.404,94.849
0.796,-0.023,1.616,29.724,9.277,98.267
0.774,0.002,1.570,30.273,16.907,102.295
0.747,0.100,1.513,31.189,23.682,106.384
0.734,0.286,1.471,32.349,29.663,109.924
0.723,0.518,1.449,32.776,35.156,111.694
0.716,0.656,1.454,32.593,40.588,111.084
0.712,0.784,1.425,32.288,46.509,109.009
0.725,0.870,1.329,33.752,52.734,105.652
0.735,0.925,1.252,34.790,58.044,101.135
0.738,0.961,1.225,33.997,61.646,96.252
0.735,0.983,1.217,33.325,65.002,91.492
0.732,0.983,1.195,33.020,68.787,86.487
0.734,1.003,1.127,33.875,72.937,82.275
0.733,1.023,1.030,33.936,76.416,77.942
0.731,1.021,0.968,34.851,78.369,73.669
0.732,1.020,0.969,35.522,78.918,69.519
0.722,1.034,0.991,33.936,79.895,65.552
0.707,1.058,1.021,32.043,81.543,61.829
0.687,1.036,1.050,30.457,84.106,57.739
0.662,1.000,1.068,27.893,87.524,53.894
0.647,0.978,1.031,24.292,91.675,50.537
0.635,0.969,0.954,20.325,95.947,47.729
0.636,0.980,0.861,17.212,99.487,45.349
0.638,1.019,0.827,12.695,101.624,42.664
0.634,1.059,0.803,6.714,103.699,39.368
0.627,1.067,0.769,1.160,105.896,35.767
0.619,1.073,0.723,-4.089,107.910,31.921
0.615,1.084,0.666,-8.118,109.924,28.076
0.606,1.093,0.586,-11.230,111.206,24.231
0.601,1.101,0.522,-13.977,111.694,19.958
0.601,1.124,0.451,-16.785,111.877,15.381
0.598,1.123,0.343,-18.860,111.694,10.864
0.594,1.099,0.235,-20.386,110.413,5.798
0.592,1.080,0.177,-21.973,107.666,0.793
0.592,1.084,0.167,-23.315,103.271,-3.418
0.589,1.089,0.156,-24.048,99.304,-7.385
0.589,1.100,0.140,-24.475,95.581,-12.085
0.580,1.001,0.141,-28.137,92.468,-17.395
0.571,0.884,0.109,-29.724,89.111,-22.339
0.568,0.825,0.096,-29.480,85.571,-25.391
0.566,0.782,0.086,-29.846,82.214,-27.893
0.555,0.724,0.073,-29.663,78.857,-30.151
0.542,0.699,0.092,-30.457,75.500,-31.921
0.524,0.698,0.119,-32.471,72.571,-33.447
0.513,0.721,0.161,-35.034,70.190,-35.156
0.495,0.765,0.189,-37.231,68.542,-36.987
0.486,0.766,0.172,-38.635,67.749,-39.551
0.478,0.729,0.132,-41.565,67.017,-42.542
0.462,0.731,0.079,-44.128,65.674,-45.105
0.457,0.750,0.026,-44.983,63.721,-47.546
0.443,0.749,-0.002,-47.180,61.035,-50.720
0.430,0.750,-0.025,-47.729,57.800,-54.016
0.417,0.778,-0.107,-44.800,54.688,-57.251
0.412,0.760,-0.219,-39.124,51.453,-60.608
0.398,0.687,-0.336,-33.203,46.692,-64.575
0.382,0.593,-0.426,-28.137,39.978,-68.176
0.364,0.490,-0.482,-24.719,32.288,-70.740
0.333,0.389,-0.499,-24.109,24.536,-72.571
0.297,0.276,-0.455,-25.024,16.785,-73.242
0.262,0.214,-0.382,-27.222,9.705,-72.754
0.236,0.202,-0.337,-27.344,4.089,-71.228
0.221,0.222,-0.352,-26.550,-0.366,-69.702
0.222,0.257,-0.390,-25.208,-4.517,-68.542
0.227,0.284,-0.391,-23.621,-9.338,-68.176
0.230,0.300,-0.345,-22.034,-15.137,-68.848
0.233,0.291,-0.299,-20.569,-20.081,-69.885
0.223,0.240,-0.303,-19.531,-23.865,-71.594
0.208,0.151,-0.388,-17.761,-27.222,-72.998
0.202,0.030,-0.546,-15.076,-31.067,-74.524
0.191,-0.167,-0.632,-14.160,-37.231,-75.562
0.169,-0.475,-0.660,-16.235,-45.471,-74.890
0.152,-0.735,-0.648,-17.578,-53.833,-70.496
0.146,-0.895,-0.573,-18.799,-62.866,-62.012
0.162,-0.991,-0.533,-20.142,-70.435,-51.453
0.275,-0.968,-0.521,-20.508,-77.087,-39.856
0.112,-0.879,-0.364,-23.804,-84.717,-28.931
0.186,-0.824,-0.365,-17.517,-91.370,-18.860
0.196,-0.663,-0.217,-12.024,-97.839,-9.155
0.190,-0.544,0.023,-7.629,-105.957,-2.747
0.165,-0.472,0.217,-7.019,-109.192,2.136
0.196,-0.321,0.436,-8.301,-110.107,6.348
0.217,-0.169,0.714,-7.751,-110.352,9.521
0.238,-0.104,0.995,-4.761,-107.788,10.925
0.286,-0.145,1.116,-1.526,-99.854,10.742
0.335,-0.188,1.111,0.244,-89.844,11.597
0.395,-0.165,1.114,-0.427,-80.444,12.817
0.455,-0.058,1.135,-1.709,-72.876,14.160
0.501,-0.030,1.094,-4.883,-65.063,14.160
0.546,-0.050,1.081,-8.972,-57.556,13.428
0.594,0.028,1.092,-12.939,-51.392,13.550
0.630,0.081,1.030,-15.625,-45.166,13.184
0.681,0.024,0.785,-13.062,-39.185,12.634
0.741,-0.145,0.408,-6.775,-35.767,12.939
0.783,-0.271,0.030,-1.709,-37.720,15.198
0.838,-0.172,-0.175,-0.061,-46.631,19.287
0.862,0.157,0.129,-2.502,-61.218,22.400
0.886,0.552,0.737,-2.502,-75.134,22.766
0.896,0.810,1.298,5.615,-80.566,18.555
0.938,0.853,1.722,9.521,-77.271,9.094
1.000,0.311,1.817,15.076,-47.180,-7.812
1.057,0.106,1.571,16.968,-33.264,-10.437
1.099,-0.112,1.254,12.451,-21.545,-10.620
1.125,-0.281,0.984,6.042,-14.893,-8.606
1.165,-0.279,0.807,2.258,-12.390,-3.723
1.199,-0.222,0.653,0.488,-12.451,1.770
1.224,-0.186,0.517,1.221,-13.184,6.531
1.261,0.082,0.534,4.272,-17.456,11.230
1.289,0.205,0.590,4.578,-20.630,13.123
1.311,0.288,0.661,7.263,-23.682,13.123
1.329,0.382,0.789,5.981,-24.536,11.841
1.348,0.407,0.900,8.484,-24.292,10.132
1.356,0.475,0.994,10.559,-22.583,8.423
1.346,0.504,1.032,8.789,-18.494,6.287
1.347,0.543,0.973,10.742,-13.611,4.150
1.343,0.506,0.821,11.902,-8.911,1.831
1.318,0.458,0.646,10.681,-5.981,-0.732
1.304,0.491,0.507,13.611,-5.676,-1.953
1.286,0.477,0.450,16.724,-7.629,-3.113
1.231,0.428,0.412,17.029,-9.705,-4.639
1.186,0.477,0.524,19.653,-13.062,-5.737
1.150,0.615,0.649,24.902,-14.954,-6.409
1.102,0.615,0.677,26.184,-13.855,-9.277
1.066,0.496,0.653,27.100,-11.902,-13.794
1.025,0.336,0.618,28.381,-10.376,-16.541
0.995,0.170,0.607,27.039,-9.216,-17.822
0.966,0.040,0.629,25.635,-8.118,-17.151
0.947,-0.040,0.631,24.719,-6.775,-14.709
0.923,-0.119,0.593,23.437,-5.432,-11.169
0.901,-0.187,0.541,20.874,-4.578,-7.446
0.892,-0.163,0.520,19.104,-4.089,-3.113
0.865,-0.132,0.520,15.808,-3.967,1.404
0.846,-0.090,0.531,12.756,-3.418,5.859
0.828,0.050,0.529,9.705,-2.563,9.644
0.828,0.338,0.613,6.226,-2.502,12.085
0.820,0.591,0.738,2.319,-1.892,11.597
0.809,0.686,0.796,-0.183,1.038,6.897
0.810,0.678,0.708,1.831,5.005,0.916
0.808,0.531,0.522,4.517,8.179,-4.456
0.803,0.296,0.415,5.981,8.057,-8.606
0.788,0.067,0.388,5.554,5.615,-10.864
0.778,-0.103,0.375,5.127,3.296,-10.437
0.770,-0.210,0.355,5.859,1.099,-7.385
0.761,-0.261,0.366,7.202,-1.465,-3.479
0.749,-0.223,0.419,8.362,-4.089,1.221
0.745,-0.127,0.522,7.935,-5.676,5.981
0.741,0.045,0.629,6.653,-6.470,9.705
0.739,0.154,0.703,4.028,-5.737,10.864
0.741,0.263,0.807,2.625,-4.944,11.047
0.753,0.381,0.875,1.282,-2.808,10.010
0.759,0.426,0.861,0.488,1.221,7.507
0.773,0.352,0.734,0.671,5.493,4.272
0.793,0.256,0.564,0.977,7.935,1.709
0.801,0.189,0.437,0.305,7.996,0.366
0.803,0.112,0.401,-0.793,5.676,-0.122
0.804,0.075,0.422,-0.122,2.625,0.244
0.798,0.089,0.433,2.686,0.366,1.648
0.794,0.112,0.456,5.310,-1.892,2.625
0.790,0.138,0.517,5.737,-3.784,3.235
0.778,0.198,0.618,4.517,-4.639,3.418
0.770,0.237,0.699,3.418,-4.456,2.991
0.766,0.232,0.740,2.441,-2.930,1.831
0.759,0.197,0.728,1.404,-0.549,0.916
0.764,0.174,0.696,0.244,1.770,0.305
0.768,0.169,0.634,-0.977,3.540,-0.061
0.772,0.132,0.572,-2.319,4.517,-0.488
0.775,0.129,0.531,-2.502,4.578,-0.488
0.780,0.166,0.567,-2.075,3.601,-0.244
0.782,0.219,0.591,-0.854,3.052,-0.183
0.783,0.210,0.589,0.549,3.235,-0.977
0.784,0.172,0.578,2.258,3.113,-1.892
0.780,0.145,0.600,3.052,2.930,-2.136
0.771,0.103,0.590,2.136,3.235,-2.136
0.772,0.094,0.586,1.099,3.601,-1.953
0.766,0.083,0.565,-1.099,4.517,-1.587
0.767,0.122,0.579,-1.770,4.456,-1.160
0.767,0.171,0.595,-2.991,4.639,-1.038
0.771,0.178,0.565,-4.211,5.249,-1.465
0.775,0.171,0.530,-3.906,5.249,-2.136
0.777,0.149,0.498,-2.747,4.578,-2.563
0.778,0.120,0.467,-1.465,3.784,-2.808
0.777,0.117,0.466,0.061,2.075,-2.747
0.772,0.109,0.490,1.282,0.488,-2.502
0.769,0.109,0.541,2.380,-0.732,-2.258
0.766,0.124,0.600,2.625,-1.404,-1.648
0.768,0.146,0.642,2.136,-1.160,-1.709
0.763,0.127,0.632,1.160,0.244,-1.892
0.762,0.068,0.605,0.793,1.038,-2.136
0.760,0.030,0.583,-0.183,1.709,-1.770
0.769,0.080,0.574,-0.977,1.953,-0.427
0.770,0.129,0.571,-2.136,2.197,0.183
0.772,0.150,0.569,-3.113,2.258,0.122
0.774,0.181,0.563,-3.784,2.441,-0.061
0.779,0.222,0.564,-3.479,2.258,-0.671
0.779,0.217,0.575,-2.441,1.892,-1.587
0.774,0.173,0.578,-1.587,1.831,-2.625
0.773,0.150,0.554,-0.427,2.258,-3.113
0.779,0.149,0.529,0.732,2.197,-3.235
0.776,0.131,0.523,0.793,1.831,-3.357
0.775,0.080,0.537,0.244,0.916,-3.723
0.776,0.049,0.545,0.061,0.610,-3.357
0.776,0.043,0.550,-0.305,0.305,-2.625
0.774,0.016,0.565,-0.610,0.244,-1.770
0.772,0.002,0.576,-0.854,0.000,-0.610
0.774,0.039,0.564,-0.671,0.366,1.038
0.778,0.085,0.566,-0.854,0.427,2.197
0.782,0.130,0.594,-1.343,0.305,2.747
0.784,0.196,0.604,-1.343,0.671,2.991
0.788,0.224,0.592,-1.648,1.221,2.197
0.791,0.213,0.566,-1.953,1.770,1.282
0.792,0.185,0.539,-2.441,2.075,0.183
0.795,0.166,0.508,-2.075,1.770,-0.366
0.797,0.158,0.488,-1.160,1.221,-0.793
0.795,0.144,0.496,0.183,0.061,-0.916
0.793,0.118,0.496,0.671,-0.916,-1.099
0.790,0.090,0.485,0.732,-1.587,-1.038
0.790,0.079,0.486,0.977,-2.380,-0.671
0.787,0.074,0.512,0.916,-3.357,0.061
0.778,0.078,0.570,0.732,-4.150,0.854
1.042,0.546,0.705,1.953,22.156,39.246
1.053,0.316,0.608,1.526,24.231,36.499
1.075,0.083,0.492,0.732,24.902,36.621
1.079,-0.062,0.488,-2.747,23.071,39.734
1.060,-0.015,0.650,-7.935,19.836,45.349
1.056,0.236,0.963,-10.071,17.578,52.002
1.035,0.472,1.296,-12.756,19.226,56.152
1.006,0.655,1.532,-14.038,26.428,57.190
0.953,0.834,1.667,-16.418,36.926,56.152
0.942,1.074,1.816,-22.644,48.889,53.345
0.881,1.267,1.835,-28.564,63.477,48.035
0.845,1.436,1.698,-33.325,80.750,39.856
0.833,1.573,1.462,-37.964,95.459,29.663
0.809,1.628,1.201,-42.053,106.323,17.822
0.781,1.542,0.896,-44.434,113.281,4.761
0.755,1.346,0.627,-43.884,116.272,-6.897
0.718,1.111,0.406,-43.335,116.394,-16.968
0.681,0.920,0.201,-42.114,114.502,-24.231
0.644,0.778,0.013,-39.368,109.619,-28.564
0.606,0.614,-0.147,-35.583,102.478,-31.555
0.573,0.434,-0.320,-31.982,94.971,-32.837
0.518,0.335,-0.451,-31.982,85.815,-32.043
0.504,0.472,-0.437,-32.227,74.097,-29.236
0.453,0.775,-0.204,-35.950,62.012,-27.405
0.396,1.126,0.114,-41.565,53.467,-29.785
0.328,1.400,0.379,-42.175,50.171,-36.377
0.276,1.580,0.480,-40.527,52.002,-47.180
0.214,1.575,0.324,-36.499,56.335,-60.486
0.166,1.399,0.065,-33.630,59.082,-74.646
0.115,1.129,-0.171,-32.104,57.434,-87.402
0.069,0.864,-0.380,-29.968,52.368,-96.863
0.030,0.568,-0.577,-27.405,45.898,-103.699
-0.014,0.267,-0.690,-27.039,36.865,-107.117
-0.028,-0.011,-0.734,-26.917,25.391,-107.300
-0.037,-0.233,-0.753,-26.123,14.099,-103.760
-0.031,-0.355,-0.748,-26.794,3.479,-97.473
-0.018,-0.412,-0.725,-28.748,-5.798,-89.783
-0.005,-0.429,-0.625,-30.579,-14.832,-81.970
0.011,-0.312,-0.403,-34.851,-23.682,-74.097
0.023,-0.078,-0.215,-38.513,-28.992,-66.956
0.040,0.063,-0.121,-40.344,-31.006,-62.744
0.067,0.085,-0.126,-42.603,-31.250,-61.096
0.088,0.048,-0.205,-45.776,-31.433,-59.753
0.099,-0.007,-0.338,-50.476,-32.654,-58.350
0.120,-0.042,-0.476,-55.176,-35.461,-56.152
0.132,-0.081,-0.590,-60.974,-40.283,-53.589
0.139,-0.126,-0.682,-65.735,-46.753,-51.025
0.150,-0.135,-0.734,-68.726,-55.359,-47.791
0.159,-0.107,-0.703,-70.740,-65.430,-44.556
0.167,-0.110,-0.653,-71.472,-75.623,-41.809
0.164,-0.187,-0.617,-68.665,-85.571,-39.368
0.153,-0.308,-0.564,-66.772,-95.642,-36.560
0.149,-0.370,-0.419,-66.223,-106.140,-32.715
0.139,-0.357,-0.168,-64.636,-116.394,-27.283
0.105,-0.369,0.088,-60.059,-123.657,-21.973
0.102,-0.361,0.302,-52.795,-127.869,-16.785
0.098,-0.333,0.477,-46.509,-130.005,-11.719
0.105,-0.369,0.611,-44.128,-130.066,-7.996
0.142,-0.392,0.737,-43.213,-129.333,-4.700
0.181,-0.463,0.888,-45.410,-127.625,-1.648
0.222,-0.610,1.031,-50.110,-124.817,1.770
0.256,-0.717,1.124,-54.016,-120.361,7.019
0.288,-0.820,1.096,-52.307,-113.586,13.794
0.330,-0.906,0.963,-45.349,-107.910,22.339
0.369,-0.894,0.791,-36.133,-105.652,31.860
0.401,-0.901,0.630,-27.100,-106.628,41.138
0.412,-0.898,0.591,-19.714,-110.962,50.049
0.445,-0.814,0.708,-14.893,-116.516,58.838
0.463,-0.662,0.948,-10.376,-121.643,67.200
0.489,-0.467,1.207,-5.676,-124.573,74.402
0.532,-0.320,1.430,0.793,-124.390,79.407
0.561,-0.205,1.580,8.789,-121.765,82.092
0.602,-0.101,1.616,14.282,-114.075,83.252
0.646,-0.047,1.608,17.700,-106.628,83.252
0.688,-0.027,1.573,20.081,-100.586,82.581
0.749,-0.076,1.559,22.400,-95.459,81.665
0.800,-0.237,1.625,25.757,-91.797,81.421
0.819,-0.332,1.714,30.823,-88.501,83.252
0.820,-0.347,1.792,36.377,-83.923,87.463
0.837,-0.465,1.794,43.762,-76.843,91.736
0.832,-0.428,1.707,52.734,-69.519,98.755
0.837,-0.296,1.579,57.129,-63.232,105.225
0.861,-0.213,1.527,59.937,-59.509,110.413
0.865,-0.080,1.602,59.509,-56.885,114.563
0.873,0.022,1.803,57.251,-54.077,117.676
0.882,0.177,2.169,55.420,-52.246,120.667
0.874,0.234,2.502,48.279,-45.776,121.826
0.859,0.244,2.696,42.236,-28.076,122.314
0.843,0.361,2.799,40.955,-10.559,125.366
0.839,0.535,2.688,38.513,11.475,127.258
0.830,0.664,2.443,38.635,32.654,128.113
0.833,0.746,2.138,38.391,49.866,127.869
0.835,0.814,1.862,36.499,63.538,127.319
0.818,0.886,1.667,32.410,72.876,126.221
0.798,0.991,1.550,27.344,80.200,124.634
0.775,1.225,1.568,20.691,86.060,122.925
0.762,1.510,1.630,14.648,92.529,119.690
0.717,1.755,1.630,8.728,101.379,112.549
0.706,1.905,1.590,0.183,111.572,101.501
0.687,2.018,1.384,-4.028,122.803,89.722
0.706,2.146,1.077,-1.648,134.399,76.782
0.718,2.243,0.708,1.526,141.541,62.439
0.733,2.229,0.443,4.578,138.306,46.021
0.707,2.161,0.227,6.592,133.484,29.114
0.708,2.099,0.094,5.981,127.136,12.939
0.695,2.021,0.111,4.456,117.798,-2.136
0.629,1.868,0.160,2.502,109.680,-16.663
0.568,1.675,0.184,5.432,103.760,-30.212
0.520,1.507,0.193,10.193,99.304,-41.443
0.452,1.417,0.215,10.315,94.238,-50.659
0.370,1.200,0.176,6.653,91.309,-60.242
0.342,1.057,0.130,8.423,87.585,-67.261
0.267,0.927,0.030,6.897,83.801,-72.449
0.224,0.792,-0.028,5.920,79.224,-77.576
0.173,0.755,-0.034,6.104,72.998,-80.017
0.126,0.616,-0.050,3.174,67.749,-83.313
0.101,0.519,-0.065,2.747,62.500,-85.510
0.056,0.420,-0.150,-1.099,58.411,-87.036
0.035,0.288,-0.202,-6.042,53.284,-88.196
1.075,0.330,1.093,8.789,-25.269,5.798
1.046,0.276,1.204,7.751,-22.888,4.150
1.011,0.261,1.289,5.615,-18.555,3.174
0.987,0.255,1.321,2.136,-12.207,2.563
0.970,0.286,1.289,0.793,-5.737,2.502
0.945,0.308,1.241,-0.244,0.244,1.953
0.916,0.255,1.117,-0.427,6.836,1.282
0.890,0.166,0.947,-0.671,12.268,1.099
0.872,0.146,0.784,-1.038,15.503,1.770
0.847,0.186,0.639,-2.319,16.663,2.991
0.821,0.204,0.534,-2.625,15.991,3.540
0.791,0.198,0.474,-2.319,13.733,3.906
0.772,0.246,0.444,0.183,10.742,4.700
0.746,0.353,0.491,1.953,7.141,4.883
0.713,0.429,0.572,3.784,3.906,3.784
0.687,0.490,0.682,4.761,1.953,1.709
0.667,0.538,0.776,5.249,1.587,-1.160
0.645,0.502,0.817,5.066,2.625,-4.150
0.625,0.386,0.777,5.615,5.005,-7.080
0.615,0.236,0.676,6.165,7.080,-8.911
0.608,0.124,0.584,5.371,7.690,-9.521
0.599,0.040,0.535,3.113,6.531,-8.545
0.595,-0.002,0.547,0.793,4.700,-6.775
0.586,-0.007,0.565,0.549,3.052,-4.395
0.580,0.022,0.607,0.732,1.587,-2.197
0.583,0.094,0.665,2.258,0.183,0.183
0.579,0.142,0.695,3.296,-0.061,1.831
0.579,0.145,0.720,3.357,0.000,2.563
0.588,0.190,0.758,2.319,0.488,3.052
0.598,0.274,0.799,0.183,1.343,3.479
0.604,0.313,0.841,-1.465,2.502,2.747
0.614,0.322,0.834,-1.587,4.456,1.526
0.627,0.310,0.769,-1.038,6.531,0.183
0.633,0.265,0.681,-0.854,7.568,-0.977
0.650,0.213,0.596,-1.709,7.751,-1.709
0.654,0.172,0.538,-2.563,6.775,-1.892
0.657,0.128,0.509,-2.625,4.456,-1.709
0.663,0.125,0.531,-1.282,1.770,-0.916
0.660,0.157,0.585,0.732,-0.916,0.305
0.655,0.162,0.625,2.441,-2.625,0.916
0.651,0.181,0.675,3.784,-3.296,1.221
0.652,0.238,0.759,3.601,-3.967,1.587
0.651,0.284,0.853,2.930,-3.723,1.282
0.649,0.265,0.887,2.014,-1.648,0.122
0.653,0.222,0.844,1.038,1.404,-1.221
0.663,0.206,0.760,0.854,3.723,-1.526
0.664,0.175,0.680,0.488,4.761,-1.770
0.660,0.119,0.636,-0.183,4.578,-1.892
0.657,0.118,0.636,0.000,3.662,-1.160
0.654,0.150,0.651,0.244,2.563,-0.061
0.650,0.161,0.689,0.732,1.953,0.488
0.654,0.190,0.696,2.136,1.648,0.977
0.652,0.194,0.673,2.686,1.831,1.343
0.651,0.173,0.666,2.930,1.465,1.343
0.649,0.172,0.680,2.686,1.160,1.404
0.651,0.190,0.698,2.136,1.038,1.587
0.648,0.196,0.712,1.282,1.038,1.526
0.650,0.209,0.723,0.732,1.282,1.404
0.648,0.206,0.716,0.366,1.831,1.282
0.644,0.182,0.701,-0.244,2.563,1.038
0.642,0.163,0.676,-0.488,3.174,1.465
0.648,0.216,0.640,0.305,2.930,1.953
0.654,0.267,0.621,1.099,2.441,2.197
0.653,0.276,0.626,1.221,1.709,1.465
0.655,0.285,0.641,1.892,0.732,0.427
0.658,0.285,0.664,2.869,-0.122,-0.427
0.651,0.240,0.673,2.747,-0.244,-1.343
0.650,0.232,0.711,1.404,-0.610,-2.014
0.653,0.234,0.712,0.122,-0.122,-2.380
0.654,0.232,0.697,0.793,0.427,-2.625
0.653,0.182,0.683,0.610,0.732,-3.296
0.659,0.154,0.681,0.366,0.732,-3.357
0.661,0.168,0.692,0.732,0.793,-2.869
0.656,0.151,0.687,0.732,0.671,-2.563
0.654,0.137,0.693,1.160,0.549,-2.136
0.656,0.178,0.698,1.526,0.305,-1.587
0.656,0.198,0.732,1.282,0.122,-1.343
0.654,0.188,0.739,0.549,0.793,-1.587
0.653,0.176,0.725,0.427,1.587,-1.709
0.656,0.173,0.701,1.221,1.953,-1.526
0.654,0.142,0.671,1.648,2.197,-1.343
0.649,0.106,0.648,1.282,1.892,-1.038
0.655,0.154,0.673,0.977,1.526,-0.061
0.661,0.287,0.736,0.305,0.977,0.671
0.655,0.323,0.785,-0.671,1.465,-0.183
0.654,0.262,0.761,-0.549,2.625,-2.014
0.657,0.196,0.680,0.610,3.967,-3.052
0.661,0.155,0.605,1.465,4.089,-3.174
0.662,0.129,0.563,1.526,3.052,-2.747
0.659,0.101,0.583,1.160,1.465,-2.441
0.656,0.096,0.606,0.854,0.061,-1.465
0.651,0.097,0.614,1.465,-1.038,-0.305
0.651,0.137,0.643,1.648,-1.770,0.854
0.648,0.203,0.716,1.282,-2.563,1.465
0.643,0.218,0.775,0.549,-2.136,1.282
0.643,0.197,0.761,0.122,-0.549,0.977
0.649,0.209,0.718,0.061,0.977,0.793
0.660,0.265,0.692,-0.366,1.343,0.671
0.662,0.263,0.691,-0.732,1.221,-0.183
0.662,0.212,0.675,-0.793,1.343,-1.404
0.664,0.169,0.629,0.305,1.221,-1.709
0.673,0.167,0.611,1.099,0.427,-1.526
0.671,0.168,0.629,1.770,-0.793,-1.160
0.666,0.119,0.675,1.831,-1.953,-1.099
0.661,0.085,0.683,2.136,-2.136,-0.488
0.665,0.107,0.704,2.441,-2.014,0.610
0.662,0.147,0.746,2.319,-2.136,1.526
0.648,0.130,0.757,1.526,-1.404,1.831
0.660,0.134,0.776,1.465,-0.427,2.441
0.659,0.169,0.725,0.244,0.916,3.174
0.676,0.226,0.695,-0.061,1.892,3.479
0.672,0.225,0.672,-1.526,1.892,2.869
0.682,0.243,0.659,-1.160,1.648,2.197
0.678,0.272,0.647,-0.122,1.038,1.526
0.677,0.252,0.649,0.549,0.305,0.427
0.675,0.214,0.654,1.526,-0.183,-0.366
0.671,0.195,0.671,2.136,-0.671,-0.732
0.665,0.185,0.673,2.686,-0.916,-0.671
0.660,0.153,0.663,2.686,-0.793,-0.916
0.949,1.059,0.839,-16.846,53.467,22.034
0.914,1.194,0.859,-21.545,59.326,13.306
0.878,1.191,0.778,-22.949,65.857,3.174
0.834,1.140,0.631,-22.339,71.594,-5.981
0.794,1.147,0.428,-18.555,75.195,-13.916
0.755,1.082,0.219,-18.311,77.148,-22.278
0.704,0.954,0.062,-18.860,75.500,-30.884
0.641,0.818,0.045,-19.958,71.655,-37.598
0.584,0.679,-0.081,-18.799,69.580,-42.786
0.525,0.585,-0.093,-18.372,65.857,-46.082
0.478,0.563,-0.159,-21.545,62.744,-48.645
0.449,0.654,-0.178,-22.583,58.960,-50.842
0.425,0.752,-0.225,-23.743,55.420,-54.382
0.392,0.739,-0.269,-24.536,50.903,-59.814
0.361,0.605,-0.289,-23.315,45.654,-65.796
0.313,0.408,-0.321,-20.386,40.283,-70.313
0.266,0.194,-0.396,-16.602,35.278,-72.693
0.235,0.005,-0.428,-13.611,28.442,-71.899
0.233,-0.079,-0.454,-11.292,21.790,-68.176
0.245,-0.078,-0.450,-9.705,15.015,-63.232
0.251,0.017,-0.379,-11.780,8.545,-59.021
0.259,0.160,-0.307,-15.076,3.784,-56.213
0.259,0.233,-0.305,-17.944,0.916,-55.420
0.256,0.204,-0.375,-20.813,-1.282,-56.580
0.254,0.128,-0.481,-23.193,-4.028,-58.044
0.250,0.014,-0.650,-25.452,-7.080,-59.143
0.243,-0.157,-0.745,-28.381,-12.634,-59.753
0.230,-0.420,-0.782,-33.630,-21.240,-59.448
0.221,-0.575,-0.734,-34.546,-31.738,-55.298
0.225,-0.657,-0.661,-34.058,-41.626,-48.462
0.240,-0.714,-0.616,-32.593,-50.049,-41.321
0.264,-0.725,-0.592,-30.823,-57.739,-33.875
0.286,-0.679,-0.544,-29.724,-65.613,-26.428
0.306,-0.571,-0.432,-29.480,-73.914,-19.836
0.309,-0.496,-0.221,-30.701,-81.726,-14.954
0.324,-0.483,0.004,-32.715,-87.341,-11.597
0.365,-0.485,0.156,-32.776,-89.844,-8.850
0.383,-0.543,0.221,-32.227,-90.332,-6.287
0.390,-0.714,0.205,-30.457,-90.515,-3.784
0.405,-0.888,0.173,-28.748,-91.431,0.610
0.401,-0.977,0.189,-27.466,-94.238,7.996
0.416,-0.949,0.287,-25.085,-97.656,16.724
0.450,-0.843,0.377,-21.790,-99.792,25.452
0.507,-0.794,0.418,-20.508,-100.586,32.349
0.556,-0.786,0.433,-19.897,-100.830,38.208
0.604,-0.757,0.483,-19.226,-101.746,44.006
0.629,-0.688,0.516,-16.296,-102.966,49.866
0.643,-0.606,0.481,-11.902,-103.333,55.054
0.651,-0.455,0.454,-6.104,-105.103,59.387
0.634,-0.392,0.464,-0.366,-108.582,62.195
0.680,-0.258,0.614,5.188,-113.037,63.416
0.724,-0.273,0.765,7.568,-115.662,63.110
0.783,-0.323,0.947,11.963,-116.821,62.683
0.834,-0.478,1.092,14.832,-116.272,62.927
0.909,-0.516,1.220,19.226,-113.281,65.002
0.929,-0.569,1.255,22.888,-107.910,68.298
0.940,-0.653,1.212,28.931,-100.891,72.205
0.927,-0.447,1.200,34.973,-96.619,77.698
0.940,-0.293,1.188,37.476,-92.041,80.933
0.957,-0.198,1.271,40.955,-89.294,82.031
1.014,-0.296,1.388,43.457,-86.243,81.970
1.067,-0.405,1.469,45.959,-81.238,82.703
1.118,-0.461,1.521,49.133,-74.402,85.388
1.170,-0.540,1.533,52.490,-67.078,89.417
1.202,-0.656,1.515,55.420,-59.387,94.177
1.211,-0.608,1.546,57.190,-52.490,101.501
1.211,-0.521,1.578,56.396,-45.471,108.765
1.200,-0.418,1.648,56.580,-38.940,115.540
1.199,-0.222,1.836,57.190,-33.752,122.192
1.200,0.069,2.163,55.420,-28.809,127.991
