aX,aY,aZ,gX,gY,gZ
0.997,1.282,0.075,-0.854,-94.910,-14.893
0.963,1.146,0.364,-8.240,-99.548,-24.780
0.944,0.987,0.620,-16.602,-99.915,-32.898
0.938,0.792,0.739,-23.193,-96.313,-38.635
0.953,0.593,0.735,-28.198,-90.881,-42.480
0.971,0.479,0.654,-29.541,-86.426,-43.457
0.980,0.436,0.620,-28.442,-84.656,-42.786
0.972,0.330,0.651,-26.978,-84.656,-42.236
0.959,0.112,0.802,-27.405,-85.632,-42.664
0.953,-0.072,0.969,-28.931,-84.534,-40.344
0.954,-0.146,1.128,-29.053,-80.627,-34.973
0.956,-0.160,1.253,-29.236,-74.585,-28.870
0.963,-0.189,1.251,-29.480,-65.552,-23.071
0.979,-0.209,1.149,-28.687,-56.519,-17.334
0.994,-0.218,1.022,-29.663,-49.133,-11.597
1.019,-0.160,0.896,-32.654,-43.579,-6.226
1.047,0.010,0.811,-33.936,-40.466,-1.343
1.069,0.190,0.818,-34.851,-39.001,1.953
1.084,0.322,0.881,-33.691,-38.147,2.808
1.091,0.404,0.920,-30.212,-36.377,1.892
1.077,0.395,0.964,-25.513,-34.058,-0.244
1.065,0.314,0.999,-21.851,-31.189,-2.747
1.050,0.253,1.060,-19.531,-27.893,-4.028
1.027,0.208,1.104,-19.043,-23.621,-4.761
1.020,0.149,1.074,-19.043,-17.761,-5.127
1.010,0.129,0.995,-19.836,-12.207,-4.944
1.004,0.160,0.914,-19.348,-7.507,-4.333
0.994,0.185,0.810,-19.470,-4.700,-3.906
0.994,0.213,0.685,-20.142,-2.319,-4.028
0.988,0.278,0.597,-19.287,-1.587,-4.211
0.974,0.374,0.572,-17.334,-2.563,-5.127
0.959,0.457,0.589,-15.198,-3.784,-7.202
0.929,0.482,0.624,-11.780,-4.761,-10.498
0.897,0.405,0.653,-7.568,-5.005,-14.709
0.925,-0.889,1.081,44.373,-23.437,68.298
0.988,-0.799,1.069,44.983,-17.090,79.285
1.054,-0.673,1.111,46.936,-13.306,88.928
1.137,-0.441,1.246,50.171,-10.620,97.778
1.185,-0.207,1.462,53.223,-7.996,104.614
1.228,-0.027,1.670,55.298,-3.296,108.582
1.267,0.106,1.744,60.181,5.737,111.023
1.308,0.259,1.818,67.932,15.503,113.464
1.317,0.338,1.875,69.824,24.902,114.563
1.327,0.392,1.919,66.772,35.767,114.685
1.332,0.519,2.035,59.753,46.387,115.601
1.317,0.736,2.184,49.866,57.251,116.821
1.304,0.983,2.207,40.466,73.425,116.028
1.295,1.280,2.074,33.936,91.370,113.403
1.281,1.572,1.844,31.433,106.873,107.788
1.264,1.814,1.628,27.466,117.981,98.633
1.231,1.930,1.453,21.362,125.854,86.243
1.183,1.906,1.349,13.062,131.287,71.350
1.115,1.848,1.311,4.700,135.376,57.312
1.037,1.768,1.261,-3.784,139.954,44.250
0.962,1.663,1.143,-11.047,145.142,32.654
0.882,1.589,0.972,-16.113,149.597,22.278
0.822,1.563,0.742,-18.982,151.917,13.123
0.760,1.619,0.634,-21.423,149.963,4.333
0.700,1.704,0.603,-22.644,145.752,-4.639
0.641,1.701,0.672,-24.170,141.113,-15.076
0.556,1.574,0.727,-28.564,138.672,-27.283
0.486,1.446,0.737,-30.701,137.878,-37.720
0.408,1.354,0.716,-31.982,137.268,-46.204
0.323,1.274,0.656,-33.691,137.268,-53.894
0.245,1.153,0.529,-35.828,138.062,-61.157
0.159,0.995,0.361,-38.635,137.451,-67.566
0.077,0.871,0.149,-40.100,135.742,-72.021
0.004,0.917,0.012,-41.748,130.615,-74.036
-0.070,1.129,0.073,-45.227,122.009,-76.172
-0.167,1.359,0.212,-49.316,114.441,-81.116
-0.284,1.470,0.226,-53.040,110.718,-90.027
-0.380,1.380,0.142,-55.725,108.582,-101.807
-0.470,1.156,-0.036,-58.350,105.713,-113.831
-0.547,0.900,-0.234,-57.861,101.318,-123.657
-0.604,0.610,-0.458,-54.871,94.482,-130.554
-0.650,0.296,-0.569,-49.561,81.360,-133.545
-0.685,-0.048,-0.574,-49.072,67.261,-134.338
-0.715,-0.348,-0.512,-49.377,54.077,-130.981
-0.716,-0.519,-0.452,-49.561,43.701,-123.413
-0.706,-0.609,-0.410,-52.002,35.522,-113.403
-0.688,-0.642,-0.408,-57.190,28.320,-103.333
-0.653,-0.599,-0.451,-61.951,22.278,-93.201
-0.617,-0.476,-0.446,-64.880,15.442,-83.862
-0.590,-0.400,-0.458,-68.604,9.155,-76.538
-0.559,-0.367,-0.619,-71.411,4.700,-70.801
-0.506,-0.357,-0.839,-71.655,-0.488,-65.613
-0.458,-0.387,-1.090,-71.350,-5.371,-61.584
-0.409,-0.508,-1.295,-72.083,-15.381,-59.082
-0.347,-0.700,-1.359,-73.059,-36.316,-56.213
-0.271,-0.888,-1.361,-76.538,-54.871,-51.697
-0.186,-1.027,-1.332,-81.299,-72.021,-45.349
-0.085,-1.185,-1.326,-85.144,-87.769,-38.635
0.008,-1.341,-1.329,-84.106,-103.943,-31.494
0.092,-1.506,-1.219,-75.989,-122.803,-23.010
0.167,-1.728,-0.928,-59.509,-143.616,-13.977
0.205,-1.894,-0.415,-37.598,-164.978,-3.113
0.241,-2.038,0.276,-15.259,-182.617,9.094
0.301,-2.163,0.999,5.554,-195.312,22.888
0.424,-2.247,1.824,26.367,-203.735,39.612
0.564,-2.287,2.539,42.297,-193.665,58.167
0.684,-2.255,3.276,48.828,-178.650,77.209
0.786,-2.112,3.993,45.288,-156.128,97.534
0.826,-1.791,4.000,39.978,-105.225,119.324
0.860,-1.289,4.000,32.959,-63.293,139.282
0.850,-0.641,4.000,23.682,-18.127,155.823
0.818,0.151,3.773,16.968,26.733,170.898
0.807,0.937,3.058,16.479,67.261,177.612
0.809,1.616,2.292,16.113,99.915,172.729
0.856,2.168,1.394,16.052,125.854,159.058
0.902,2.592,0.278,22.522,152.039,140.930
1.028,2.940,-0.685,23.499,151.245,117.859
1.093,2.990,-1.473,12.451,139.954,87.341
1.192,2.903,-2.082,2.197,126.587,54.993
1.205,2.684,-2.352,-2.930,84.595,24.963
1.159,2.364,-2.377,-7.690,48.828,-2.136
1.070,1.956,-2.046,-6.714,11.902,-24.963
0.960,1.611,-1.500,-2.197,-18.799,-42.786
0.833,1.282,-0.977,2.930,-40.344,-56.274
0.747,0.882,-0.570,5.005,-52.124,-67.017
0.699,0.482,-0.281,4.822,-57.678,-72.876
0.658,0.180,-0.021,4.333,-62.378,-73.547
0.636,0.011,0.193,0.977,-62.378,-69.153
0.643,-0.046,0.380,-6.592,-61.462,-62.927
0.662,-0.044,0.576,-15.991,-60.608,-56.091
0.680,-0.044,0.642,-26.672,-53.528,-50.476
0.700,-0.108,0.547,-36.926,-39.368,-45.715
0.733,-0.235,0.375,-45.532,-31.738,-41.382
0.782,-0.308,0.095,-51.270,-27.649,-36.072
0.824,-0.227,-0.132,-50.049,-28.870,-28.748
0.861,-0.113,-0.315,-46.448,-34.119,-22.339
0.896,-0.059,-0.323,-41.443,-43.518,-18.555
0.901,-0.076,-0.129,-37.476,-54.199,-16.052
0.895,-0.128,0.177,-33.569,-63.293,-13.733
0.889,-0.193,0.418,-30.701,-66.956,-10.315
0.889,-0.251,0.539,-29.175,-65.857,-6.592
0.902,-0.306,0.574,-29.053,-63.110,-2.502
0.911,-0.308,0.531,-30.701,-59.326,2.808
0.947,-0.211,0.477,-33.203,-56.885,8.423
0.978,-0.012,0.500,-34.973,-56.030,13.184
1.004,0.200,0.533,-35.339,-55.969,15.991
1.028,0.315,0.566,-34.485,-55.786,15.930
1.053,0.367,0.641,-31.555,-55.969,13.733
1.064,0.383,0.783,-27.954,-56.396,10.925
1.060,0.361,0.983,-26.306,-57.129,7.996
1.062,0.363,1.135,-24.353,-55.237,5.249
1.062,0.391,1.097,-22.522,-43.701,3.113
1.068,0.386,0.958,-20.996,-34.546,0.183
1.078,0.338,0.770,-18.921,-28.809,-2.441
1.100,0.293,0.569,-16.113,-25.208,-4.272
1.108,0.237,0.384,-14.954,-24.231,-5.737
1.114,0.205,0.288,-13.855,-26.306,-6.653
1.091,0.229,0.321,-12.573,-30.518,-7.263
1.069,0.257,0.455,-11.475,-34.241,-8.057
1.280,-0.478,1.092,30.640,-15.747,37.842
1.340,-0.468,1.162,30.151,-12.268,43.762
1.423,-0.426,1.270,30.518,-7.568,49.927
1.477,-0.376,1.448,30.151,-5.310,55.847
1.530,-0.343,1.662,30.396,-1.099,61.340
1.545,-0.363,1.893,28.870,6.348,66.467
1.554,-0.323,2.045,27.710,20.142,72.449
1.540,-0.224,2.227,26.733,32.593,79.407
1.504,-0.078,2.386,25.330,47.729,85.815
1.459,0.105,2.573,21.484,62.866,91.064
1.377,0.317,2.598,14.893,83.496,94.299
1.280,0.544,2.494,9.338,106.262,95.398
1.181,0.758,2.290,1.953,126.648,94.360
1.071,0.894,2.021,-4.883,144.958,90.698
0.967,0.954,1.655,-10.254,160.339,84.839
0.882,0.972,1.156,-12.573,172.852,78.735
0.838,1.052,0.648,-14.343,179.565,73.059
0.823,1.206,0.242,-18.677,179.504,66.833
0.803,1.337,-0.002,-24.902,173.767,58.472
0.792,1.448,-0.143,-30.396,163.452,47.729
0.748,1.532,-0.229,-31.860,152.771,36.316
0.700,1.598,-0.163,-34.912,139.404,23.743
0.636,1.680,-0.097,-40.710,128.235,10.498
0.558,1.843,0.123,-43.945,117.859,-2.380
0.446,2.007,0.391,-46.204,109.253,-16.602
0.320,2.070,0.574,-46.631,105.286,-34.119
0.196,1.997,0.708,-43.518,103.821,-52.979
0.066,1.825,0.751,-38.696,104.065,-71.045
-0.054,1.564,0.651,-35.950,106.384,-87.585
-0.158,1.204,0.417,-34.180,108.337,-102.417
-0.237,0.767,0.207,-35.034,106.995,-113.831
-0.303,0.406,0.053,-38.208,102.600,-119.873
-0.353,0.079,-0.113,-41.809,97.534,-121.216
-0.381,-0.175,-0.236,-46.753,90.515,-119.019
-0.417,-0.369,-0.299,-51.819,82.581,-114.197
-0.420,-0.553,-0.351,-55.054,74.158,-107.117
-0.426,-0.649,-0.397,-60.364,66.711,-98.328
-0.413,-0.600,-0.349,-64.636,58.472,-87.585
-0.391,-0.456,-0.287,-64.148,50.842,-77.209
-0.362,-0.324,-0.271,-66.101,45.715,-69.641
-0.313,-0.179,-0.279,-68.481,41.077,-63.721
-0.268,-0.043,-0.348,-71.289,37.048,-59.753
-0.221,-0.028,-0.491,-76.599,33.508,-58.411
-0.152,-0.108,-0.612,-83.740,27.710,-58.472
-0.091,-0.202,-0.660,-92.041,19.104,-58.838
-0.007,-0.239,-0.800,-95.581,11.658,-57.739
0.070,-0.194,-1.102,-91.919,7.690,-55.908
0.144,-0.141,-1.465,-84.595,2.075,-55.176
0.214,-0.117,-1.568,-74.829,-23.315,-57.312
0.241,-0.206,-1.482,-62.744,-51.697,-61.157
0.249,-0.417,-1.269,-50.598,-74.768,-65.247
0.259,-0.694,-0.935,-37.354,-94.849,-67.566
0.280,-1.037,-0.525,-24.231,-112.061,-67.810
0.313,-1.461,-0.037,-12.939,-125.061,-65.491
0.376,-1.899,0.418,-4.211,-130.615,-58.716
0.459,-2.247,0.854,1.160,-131.775,-45.959
0.584,-2.445,1.317,3.113,-131.409,-28.259
0.721,-2.495,1.539,10.925,-114.746,-7.446
0.876,-2.419,1.654,15.076,-96.375,14.038
1.015,-2.221,1.712,18.616,-80.627,35.706
1.140,-1.916,1.749,20.386,-65.491,55.725
1.237,-1.513,1.857,22.034,-52.124,73.486
1.292,-1.041,1.996,25.513,-39.185,88.318
1.295,-0.547,2.072,31.738,-21.179,99.365
1.278,-0.057,2.042,36.316,-2.625,105.530
1.253,0.429,1.886,38.391,17.578,106.567
1.218,0.870,1.641,41.504,36.194,103.149
1.177,1.165,1.301,42.664,52.856,93.933
1.141,1.292,0.848,42.175,66.895,81.543
1.108,1.307,0.358,39.001,75.928,68.054
1.082,1.273,-0.137,33.752,79.956,55.237
1.071,1.212,-0.599,28.503,79.102,43.091
1.059,1.161,-1.013,21.057,75.562,32.043
1.027,1.118,-1.280,11.780,64.148,21.118
0.996,1.092,-1.447,8.484,48.157,11.475
0.946,1.077,-1.443,9.399,25.146,1.770
0.887,1.058,-1.363,10.559,4.883,-6.287
0.816,1.038,-1.108,15.808,-12.939,-14.526
0.732,0.898,-0.820,15.869,-27.466,-23.376
0.665,0.725,-0.545,14.526,-36.804,-30.884
0.599,0.539,-0.363,13.306,-42.358,-36.011
0.547,0.318,-0.262,8.179,-44.800,-39.429
0.529,0.140,-0.132,1.587,-46.997,-40.588
0.509,-0.001,0.008,-6.104,-48.523,-39.490
0.493,-0.172,0.078,-13.123,-47.546,-36.560
0.495,-0.355,0.020,-19.104,-44.800,-32.288
0.509,-0.438,-0.141,-22.522,-42.786,-25.085
0.528,-0.447,-0.308,-26.184,-44.128,-16.418
0.545,-0.404,-0.416,-31.006,-49.194,-8.423
0.568,-0.238,-0.422,-35.034,-56.885,-1.892
0.575,0.010,-0.298,-36.316,-66.040,3.784
0.590,0.183,-0.081,-36.194,-74.829,6.409
0.600,0.227,0.177,-35.461,-81.116,6.042
0.613,0.182,0.362,-36.133,-83.496,4.761
0.632,0.152,0.448,-37.231,-82.458,4.211
0.655,0.146,0.467,-39.917,-80.566,4.028
0.680,0.173,0.463,-43.335,-78.735,4.089
0.706,0.172,0.408,-47.119,-76.843,3.723
0.736,0.093,0.287,-50.537,-75.867,2.991
0.783,0.007,0.219,-52.307,-77.393,3.052
0.831,-0.025,0.297,-51.086,-81.848,4.517
0.858,-0.027,0.452,-49.927,-86.060,6.470
0.880,-0.046,0.678,-51.208,-89.417,8.301
0.910,0.012,0.894,-52.368,-88.928,10.498
0.937,0.091,1.005,-55.786,-84.778,12.329
0.967,0.117,0.967,-57.129,-77.393,13.000
1.006,0.120,0.835,-54.077,-70.557,13.184
1.044,0.108,0.644,-50.537,-66.345,13.245
1.074,0.121,0.484,-49.988,-64.819,13.000
1.101,0.208,0.446,-48.523,-67.261,12.695
1.120,0.323,0.528,-47.791,-70.984,11.475
1.129,0.439,0.633,-46.692,-73.181,8.850
1.143,0.538,0.734,-43.213,-73.914,5.066
1.164,0.579,0.860,-37.598,-73.975,-0.366
1.145,0.541,1.082,-32.898,-74.097,-6.348
1.132,0.391,1.289,-27.344,-72.449,-12.756
1.123,0.170,1.341,-20.691,-65.491,-17.700
1.119,-0.025,1.278,-17.029,-54.749,-19.775
1.104,-0.190,1.192,-15.991,-47.180,-19.897
1.082,-0.324,1.045,-16.541,-36.255,-15.137
1.083,-0.270,0.947,-16.724,-32.104,-11.047
1.069,-0.123,0.929,-14.771,-29.541,-7.812
1.051,-0.005,0.903,-11.292,-27.771,-6.470
1.035,0.028,0.932,-8.972,-25.879,-6.958
1.003,0.049,1.040,-6.104,-24.109,-7.385
0.986,0.089,1.089,-2.747,-20.081,-7.812
0.955,0.064,1.059,-0.244,-14.465,-8.484
0.939,0.006,1.005,0.671,-9.277,-9.338
0.919,-0.030,0.972,1.465,-5.188,-9.155
0.901,-0.049,0.885,1.831,-1.404,-8.484
0.887,-0.085,0.722,1.404,3.296,-7.690
0.883,-0.109,0.559,2.258,5.676,-6.226
0.872,-0.134,0.429,2.625,5.798,-4.883
0.860,-0.141,0.377,2.319,3.845,-3.479
0.849,-0.111,0.361,2.747,1.160,-1.526
0.833,-0.070,0.423,3.113,-2.197,0.427
0.810,0.004,0.543,3.723,-4.395,2.014
0.799,0.094,0.670,3.784,-5.005,3.113
0.785,0.153,0.765,3.906,-4.089,3.235
0.775,0.169,0.798,3.540,-1.343,2.502
0.772,0.154,0.752,3.174,2.197,1.465
0.780,0.140,0.656,3.479,5.127,0.916
0.784,0.112,0.573,3.662,6.714,0.488
0.784,0.073,0.531,3.601,6.592,0.000
0.783,0.047,0.492,4.150,6.104,0.061
0.783,0.021,0.461,4.211,5.310,0.488
0.785,-0.005,0.459,4.089,3.906,0.977
0.778,0.010,0.499,3.601,2.014,1.892
0.775,0.042,0.540,2.869,0.854,2.930
0.779,0.086,0.578,2.686,0.610,3.479
0.783,0.163,0.634,3.052,0.183,3.601
0.785,0.219,0.647,3.906,0.916,2.869
0.791,0.220,0.623,4.761,2.075,1.282
0.793,0.177,0.602,5.432,2.380,-0.427
0.793,0.114,0.588,6.287,2.319,-1.709
0.792,0.058,0.558,6.897,2.563,-2.197
0.791,0.014,0.539,6.897,2.258,-2.075
0.786,-0.001,0.555,6.653,1.526,-1.404
0.785,0.029,0.615,5.859,0.732,-0.488
0.779,0.066,0.671,4.883,0.854,0.122
0.777,0.086,0.683,4.517,2.380,0.305
0.781,0.106,0.667,5.310,3.784,0.244
0.780,0.143,0.661,5.798,4.761,0.061
0.779,0.135,0.661,4.883,5.798,-0.732
0.780,0.097,0.641,4.272,6.836,-1.465
0.781,0.040,0.579,4.028,8.057,-1.892
0.785,-0.014,0.489,4.639,8.606,-1.465
0.789,-0.030,0.427,5.371,7.751,-0.427
0.790,-0.022,0.413,5.005,5.859,0.732
0.782,-0.017,0.434,3.906,3.784,1.892
0.784,0.032,0.474,4.211,2.014,2.991
0.783,0.095,0.504,5.127,0.671,3.601
0.786,0.140,0.547,6.104,-0.061,3.723
0.780,0.152,0.610,6.409,-0.610,3.052
0.785,0.170,0.661,7.202,-0.305,2.380
0.782,0.156,0.687,7.751,0.916,1.465
0.782,0.117,0.704,7.629,2.258,0.488
0.783,0.080,0.705,7.324,3.845,0.000
0.784,0.045,0.649,7.202,5.798,0.000
0.787,-0.007,0.570,6.836,7.385,0.427
0.792,-0.046,0.513,5.737,7.568,1.282
0.792,-0.065,0.489,4.089,7.141,2.808
0.793,-0.041,0.468,3.174,6.165,4.395
0.796,0.013,0.476,2.258,5.005,5.920
0.794,0.097,0.528,1.465,3.723,6.836
0.793,0.167,0.581,0.977,3.052,6.836
0.805,0.279,0.618,2.808,2.930,6.104
0.808,0.369,0.629,5.737,3.601,4.395
0.814,0.371,0.629,8.301,4.089,0.977
0.813,0.287,0.605,10.376,4.639,-2.747
0.812,0.156,0.621,11.780,4.578,-5.127
0.801,0.042,0.631,13.367,4.761,-6.165
0.797,-0.053,0.608,14.282,5.554,-6.104
0.797,-0.111,0.552,14.160,6.958,-5.127
0.790,-0.139,0.561,13.794,6.592,-3.723
0.786,-0.122,0.516,13.916,7.202,-1.709
0.804,-0.073,0.541,13.367,6.897,0.427
0.807,0.044,0.541,14.587,6.592,2.380
0.808,0.100,0.577,17.517,6.226,3.052
0.807,0.142,0.672,18.799,5.859,2.197
0.819,0.205,0.718,19.653,6.958,1.282
0.799,0.278,0.689,26.123,8.850,0.488
0.796,0.213,0.698,28.809,8.789,-2.136
0.803,0.210,0.691,29.114,11.536,-3.967
0.817,0.135,0.568,35.217,13.245,-5.310
0.811,0.035,0.508,35.889,13.977,-6.958
0.823,-0.089,0.404,35.339,14.160,-7.629
0.812,-0.132,0.348,42.847,12.207,-5.920
0.852,-0.145,0.324,44.556,8.972,-4.272
0.765,-0.093,0.461,50.171,5.005,-2.441
0.774,-0.129,0.546,52.063,3.967,-1.160
0.777,-0.149,0.588,35.889,5.432,-0.671
0.780,-0.092,0.635,27.527,6.592,0.977
0.789,-0.010,0.679,24.475,7.751,2.380
0.786,0.042,0.699,20.081,10.071,2.686
0.788,0.034,0.671,15.503,12.756,1.709
0.793,-0.027,0.608,14.709,15.015,1.160
0.794,-0.101,0.529,13.245,16.663,0.671
0.791,-0.177,0.413,10.742,17.395,1.160
0.794,-0.256,0.306,5.554,17.212,2.686
0.804,-0.289,0.258,1.099,14.648,5.615
0.813,-0.257,0.245,-2.502,11.292,9.277
0.820,-0.171,0.270,-7.751,7.751,12.268
0.817,-0.063,0.372,-12.146,4.395,14.099
0.818,0.042,0.445,-14.160,2.747,15.137
0.818,0.142,0.502,-13.733,2.014,14.954
0.818,0.192,0.523,-12.939,2.014,13.672
0.823,0.250,0.521,-11.108,2.441,11.475
0.835,0.284,0.459,-6.104,2.808,9.216
0.844,0.246,0.444,-3.052,1.709,5.981
0.845,0.185,0.464,-0.610,0.000,2.930
0.849,0.138,0.475,2.014,-0.977,1.038
0.845,0.068,0.463,2.991,-1.343,-0.427
0.844,0.014,0.457,3.540,-2.014,-0.977
0.839,-0.041,0.479,3.723,-2.869,-1.099
0.831,-0.078,0.511,2.441,-3.357,-0.671
0.829,-0.089,0.533,1.038,-3.540,0.610
0.826,-0.080,0.554,-0.244,-3.052,1.770
0.934,-0.700,1.291,26.062,-64.331,69.946
1.042,-0.684,1.477,29.907,-56.396,74.951
1.168,-0.681,1.493,38.696,-45.898,79.895
1.292,-0.711,1.478,51.575,-37.598,85.388
1.409,-0.827,1.550,62.988,-32.898,91.370
1.479,-0.945,1.752,66.223,-30.151,98.572
1.520,-0.958,2.114,63.354,-27.222,109.009
1.507,-0.835,2.597,56.519,-19.409,121.399
1.466,-0.645,2.867,49.988,-4.395,134.338
1.427,-0.326,3.206,43.152,17.578,146.729
1.328,0.060,3.457,23.804,38.635,155.212
1.208,0.433,3.538,6.287,73.242,159.668
1.078,0.811,3.382,-7.751,109.863,160.034
0.956,1.173,3.015,-15.808,142.944,159.180
0.844,1.476,2.553,-20.752,171.753,152.710
0.745,1.733,2.016,-25.940,195.251,142.883
0.652,1.914,1.516,-31.982,211.548,129.761
0.573,2.017,1.145,-40.771,223.511,113.831
0.499,2.056,0.707,-44.067,234.741,96.252
0.424,1.964,0.518,-45.654,227.783,77.576
0.358,1.858,0.273,-49.866,226.624,60.608
0.313,1.721,0.140,-61.218,222.961,44.189
0.207,1.735,-0.039,-76.050,217.102,30.457
0.259,1.847,-0.092,-89.905,207.764,17.517
0.618,1.959,-0.096,-111.450,195.923,1.526
-0.112,1.951,-0.363,-213.562,202.942,-25.208
-0.191,1.977,0.035,-184.265,178.406,-44.250
-0.065,1.952,-0.027,-112.061,167.297,-53.162
-0.187,1.891,-0.265,-92.163,161.987,-70.313
-0.303,1.752,-0.566,-87.158,153.809,-88.562
-0.386,1.453,-0.710,-89.478,143.311,-107.727
-0.478,1.118,-0.885,-80.750,129.333,-122.375
-0.212,0.938,-0.972,-91.248,117.859,-134.399
-0.679,0.490,-1.148,-179.016,111.389,-154.541
-0.798,0.226,-0.989,-188.599,90.088,-162.109
-0.838,-0.044,-1.099,-150.513,61.584,-156.189
-0.622,-0.234,-1.143,-127.747,39.734,-150.452
-0.680,-0.337,-1.065,-133.667,17.761,-146.301
-0.635,-0.561,-0.944,-183.228,1.587,-148.132
-0.668,-0.627,-0.719,-199.646,-17.456,-142.822
-0.687,-0.873,-0.654,-170.044,-31.555,-131.165
-0.594,-0.999,-0.614,-112.793,-47.791,-115.417
-0.572,-1.183,-0.623,-78.308,-58.472,-98.389
-0.434,-1.221,-0.686,-73.364,-67.810,-83.191
-0.484,-1.164,-0.771,-65.308,-77.881,-64.575
-0.322,-1.214,-0.871,-75.439,-88.562,-50.720
-0.334,-1.208,-0.948,-63.599,-102.905,-34.790
-0.062,-1.254,-1.014,-50.903,-118.225,-19.531
-0.155,-0.966,-0.785,-44.800,-136.169,-3.174
-0.046,-0.908,-0.465,-39.978,-154.541,8.301
0.093,-0.978,-0.335,-53.772,-162.903,13.611
0.094,-1.045,0.005,-45.288,-175.720,21.179
0.071,-0.995,0.441,-21.606,-184.753,30.945
0.264,-1.041,0.720,-17.944,-188.171,36.133
0.278,-1.070,1.062,-2.625,-187.012,44.189
0.335,-1.052,1.467,15.442,-187.805,53.955
0.437,-0.990,1.820,16.174,-175.659,62.439
0.514,-0.877,2.191,16.235,-161.255,71.228
0.582,-0.706,2.468,24.048,-140.991,80.872
0.637,-0.546,2.690,28.625,-118.408,88.928
0.678,-0.374,2.815,24.719,-89.661,95.032
0.720,-0.069,2.843,23.987,-59.448,101.624
0.724,0.321,2.761,15.930,-27.649,105.713
0.738,0.747,2.574,0.549,5.005,104.675
0.561,1.127,2.152,-14.954,37.659,97.595
0.725,1.334,1.900,-19.470,62.134,86.670
0.796,1.572,1.157,-10.437,86.670,74.951
0.788,1.530,0.662,-13.245,99.670,57.007
0.846,1.382,0.133,-17.639,109.985,38.879
0.899,1.210,-0.472,-6.104,112.488,25.269
0.982,1.070,-0.908,5.676,102.661,15.198
1.003,0.903,-1.199,10.925,86.426,7.019
1.052,0.817,-1.378,14.587,66.772,1.221
1.112,0.781,-1.485,12.878,42.419,-3.052
1.125,0.843,-1.669,-0.244,24.658,-6.897
1.061,0.843,-1.754,-16.174,6.165,-13.000
1.033,0.838,-1.531,-23.071,-24.902,-19.409
0.985,0.936,-1.283,-20.630,-49.316,-23.743
0.853,0.991,-1.018,-13.733,-68.176,-28.992
0.805,0.942,-0.760,-4.883,-85.388,-35.645
0.747,0.816,-0.499,6.714,-97.961,-42.053
0.704,0.644,-0.277,12.451,-107.727,-48.035
0.669,0.368,0.006,13.367,-115.723,-53.101
0.659,0.009,0.406,11.719,-122.009,-56.335
0.630,-0.347,0.826,8.118,-124.573,-55.115
0.658,-0.582,1.223,1.770,-123.718,-47.546
0.710,-0.665,1.333,-4.456,-105.347,-35.461
0.760,-0.665,1.275,-18.005,-86.548,-23.499
0.853,-0.526,1.059,-34.241,-72.327,-12.512
0.953,-0.199,0.732,-43.030,-61.523,-2.869
1.000,0.134,0.586,-48.096,-58.899,2.808
1.050,0.310,0.545,-41.382,-61.157,5.066
1.094,0.281,0.643,-27.100,-65.002,4.395
1.099,0.133,0.819,-17.395,-67.627,2.625
1.113,-0.067,0.927,-12.451,-65.857,2.136
1.136,-0.139,1.003,-7.690,-61.890,4.700
1.147,-0.129,1.093,-5.127,-57.373,8.728
1.163,-0.044,1.225,-7.751,-52.429,12.268
1.160,0.134,1.268,-7.629,-45.349,15.808
1.194,0.302,1.455,-5.859,-40.161,17.151
1.200,0.409,1.522,-14.526,-29.541,14.404
1.198,0.407,1.434,-22.949,-16.785,9.949
1.208,0.353,1.255,-27.100,-5.310,5.493
1.212,0.292,1.023,-26.062,3.174,1.953
1.200,0.219,0.807,-24.536,9.338,-0.854
1.196,0.184,0.542,-22.644,12.573,-2.625
1.191,0.197,0.308,-20.020,13.184,-3.479
1.167,0.208,0.182,-17.395,9.094,-4.578
1.151,0.166,0.134,-15.747,3.052,-6.287
1.110,0.141,0.149,-13.245,-2.441,-7.690
1.073,0.136,0.241,-10.254,-6.836,-8.484
1.028,0.046,0.366,-7.874,-10.742,-9.949
0.988,-0.068,0.451,-5.737,-12.756,-10.437
0.959,-0.105,0.510,-3.235,-13.672,-8.789
0.936,-0.115,0.613,-2.380,-14.282,-6.653
0.902,-0.075,0.695,-2.502,-13.428,-4.578
0.890,-0.006,0.758,-1.709,-11.169,-3.113
0.885,0.073,0.771,-0.671,-7.996,-1.831
0.870,0.130,0.805,-0.916,-5.432,-1.831
1.002,-0.205,1.731,75.134,-76.477,71.716
1.103,-0.289,1.927,76.660,-67.200,72.327
1.217,-0.428,2.071,74.951,-55.664,74.158
1.336,-0.597,2.230,72.327,-41.748,78.430
1.437,-0.734,2.425,70.923,-29.175,85.510
1.506,-0.723,2.656,72.266,-15.076,96.802
1.551,-0.551,2.895,73.975,0.000,110.107
1.562,-0.277,3.171,70.862,16.785,122.192
1.510,0.084,3.437,64.392,36.682,132.385
1.431,0.518,3.640,56.580,65.308,139.526
1.305,0.938,3.580,48.096,101.868,141.968
1.187,1.392,3.374,41.199,134.521,142.700
1.041,1.819,3.002,26.184,165.527,136.963
0.918,2.199,2.520,7.446,194.946,125.488
0.826,2.451,1.967,-7.568,218.445,109.375
0.766,2.563,1.357,-20.264,235.840,89.050
0.724,2.624,0.774,-30.029,249.939,67.139
0.701,2.540,0.280,-35.645,251.709,43.274
0.682,2.341,-0.036,-40.283,236.755,20.813
0.647,2.068,-0.237,-42.786,227.478,1.099
