aX,aY,aZ,gX,gY,gZ
0.288,0.332,0.517,-12.939,36.072,-3.601
0.308,0.449,0.450,-11.719,32.471,-3.601
0.325,0.541,0.449,-8.545,27.100,-5.005
0.332,0.560,0.504,-5.493,20.874,-8.118
0.328,0.491,0.539,-1.465,16.235,-11.719
0.334,0.350,0.560,2.930,12.451,-14.526
0.330,0.213,0.597,6.104,8.667,-15.808
0.323,0.120,0.632,7.996,5.432,-15.076
0.318,0.062,0.667,8.972,2.930,-13.184
0.315,0.039,0.750,9.155,0.427,-10.437
0.307,0.046,0.866,7.507,-0.916,-7.812
0.296,0.076,0.974,3.784,-0.854,-5.493
0.299,0.119,1.005,0.488,1.404,-3.601
0.305,0.127,0.977,-2.136,4.700,-2.380
0.312,0.134,0.897,-4.761,7.141,-1.282
0.324,0.164,0.793,-5.188,8.545,-0.061
0.337,0.217,0.701,-4.089,8.423,0.793
0.339,0.268,0.681,-2.747,6.287,0.854
0.337,0.319,0.739,-1.587,3.357,0.366
0.331,0.331,0.797,-0.488,1.343,-1.099
0.329,0.316,0.833,0.793,0.549,-2.441
0.330,0.288,0.831,2.747,0.366,-3.418
-0.171,-3.358,0.230,-18.555,-19.165,-30.518
-0.275,-4.000,0.000,-38.269,-20.996,-7.080
-0.415,-4.000,-0.147,-41.748,-33.264,34.180
-0.632,-4.000,-0.236,-27.771,-43.213,87.219
-0.933,-4.000,-0.320,-15.198,-57.617,146.423
-1.252,-3.863,-0.148,-6.531,-73.425,212.585
-1.552,-3.080,0.126,-6.714,-87.952,267.090
-1.758,-2.199,0.380,-1.648,-97.107,308.716
-1.885,-1.258,0.725,4.028,-103.149,339.294
-1.887,-0.169,1.257,10.620,-110.413,359.131
-1.788,0.773,1.651,9.277,-106.567,364.380
-1.581,1.611,1.807,-3.784,-93.689,356.506
-1.343,2.288,2.313,-18.982,-88.318,340.759
-1.115,2.891,2.342,-42.297,-62.561,318.787
-0.850,3.420,1.992,-38.269,-33.508,295.105
-0.512,3.772,1.436,-31.189,-10.010,264.954
-0.246,3.754,0.883,-28.503,-0.549,225.464
-0.094,3.604,0.550,-20.020,-2.014,180.603
0.022,3.490,0.464,-1.770,-10.498,143.311
0.087,3.408,0.697,14.954,-22.034,109.985
0.094,3.259,1.059,30.457,-29.053,78.491
0.101,3.020,1.281,40.039,-27.710,48.828
0.091,2.746,1.363,42.969,-20.569,22.522
0.066,2.492,1.313,42.114,-12.207,0.671
0.058,2.384,1.183,37.720,-4.761,-16.235
0.035,2.425,1.056,31.799,0.549,-30.640
0.019,2.559,0.954,23.743,4.272,-45.166
0.013,2.792,0.938,14.587,5.859,-60.669
-0.015,3.108,0.975,6.592,7.080,-78.003
-0.030,3.471,1.015,3.296,8.850,-98.083
-0.151,3.792,1.104,7.080,10.437,-122.986
-0.316,4.000,1.439,18.311,8.057,-146.057
-0.673,4.000,1.797,40.649,9.583,-162.354
-1.063,4.000,2.060,77.759,18.738,-187.012
-1.600,4.000,1.916,67.810,46.814,-276.306
-2.027,4.000,1.465,59.692,71.533,-337.891
-2.443,3.286,0.823,74.585,92.957,-388.245
-2.832,2.245,0.275,68.420,100.403,-426.208
-3.025,1.226,-0.046,51.331,94.604,-448.547
-3.077,-0.105,-0.041,3.357,81.482,-464.233
-2.984,-1.387,0.154,-25.513,64.880,-462.830
-2.715,-2.569,0.331,-57.434,54.260,-450.623
-2.391,-3.421,0.334,-67.993,46.875,-421.631
-1.938,-3.986,0.270,-74.524,41.443,-382.324
-1.492,-4.000,0.109,-76.782,34.241,-339.722
-1.142,-4.000,-0.163,-67.688,25.208,-295.227
-0.863,-4.000,-0.315,-52.734,11.414,-246.948
-0.700,-4.000,-0.347,-37.842,-6.409,-187.256
-0.602,-4.000,-0.151,-36.133,-24.536,-116.455
-0.577,-4.000,0.272,-45.044,-41.443,-68.237
-0.597,-4.000,0.607,-51.880,-53.406,-25.269
-0.637,-4.000,0.756,-51.697,-57.312,22.278
-0.755,-4.000,0.625,-33.813,-54.504,78.430
-0.917,-4.000,0.398,-15.137,-56.030,133.850
-1.140,-4.000,0.188,-3.418,-62.683,186.890
-1.404,-4.000,0.059,7.568,-74.524,238.770
-1.693,-3.896,0.026,20.081,-88.623,288.940
-2.029,-3.205,0.051,35.400,-104.736,336.426
-2.354,-2.441,0.179,49.805,-121.094,376.343
-2.634,-1.626,0.580,54.321,-140.198,405.884
-2.789,-0.798,1.343,50.537,-157.593,426.392
-2.793,0.198,2.130,42.664,-165.344,441.223
-2.659,1.232,2.836,29.480,-161.438,445.801
-2.465,2.034,3.338,-9.949,-138.245,433.899
-2.058,2.794,3.578,-46.082,-104.492,415.649
-1.562,3.671,3.254,-51.819,-54.932,398.865
-1.094,4.000,2.653,-33.020,-18.982,386.963
-0.642,4.000,1.793,-4.822,10.742,371.033
-0.241,4.000,1.478,0.122,9.766,264.893
0.050,4.000,0.992,-31.128,19.653,181.030
0.244,4.000,0.890,9.766,9.888,125.549
0.297,4.000,0.963,45.288,-2.563,73.975
0.277,3.315,1.074,65.491,-8.240,27.466
0.204,2.537,1.202,72.327,-9.094,-7.935
0.117,1.976,1.392,73.914,-10.803,-28.503
0.058,1.618,1.544,64.697,-6.042,-43.335
0.010,1.152,1.602,41.565,1.709,-56.824
-0.031,0.616,1.545,7.568,13.550,-68.298
-0.029,0.318,1.370,-5.798,23.499,-68.604
-0.029,0.180,1.175,-6.226,29.175,-63.171
-0.013,0.079,1.030,-4.272,31.494,-57.678
-0.011,-0.075,0.885,-1.038,32.288,-52.612
-0.016,-0.120,0.855,4.883,29.053,-44.922
-0.022,-0.017,0.872,9.705,26.672,-37.109
-0.006,-0.054,0.696,13.733,26.367,-31.128
-0.005,-0.016,0.606,18.005,23.926,-25.635
0.004,0.041,0.537,15.503,19.775,-20.996
0.011,0.084,0.573,10.620,14.099,-17.944
0.007,0.135,0.693,4.089,8.972,-15.869
0.001,0.219,0.873,-2.075,5.249,-14.648
-0.001,0.294,0.996,-6.531,4.211,-14.648
-0.001,0.311,0.999,-8.362,5.981,-15.808
0.009,0.285,0.972,-6.836,6.958,-17.029
0.014,0.229,0.939,-3.784,7.202,-18.188
0.018,0.158,0.903,1.038,6.592,-18.555
0.021,0.078,0.892,6.531,5.249,-18.066
0.025,-0.003,0.904,10.376,3.723,-16.785
0.023,-0.019,0.910,13.550,2.380,-14.282
0.028,-0.005,0.900,15.869,1.709,-11.230
0.023,-0.003,0.918,13.855,1.160,-8.972
0.016,-0.029,0.969,8.057,0.854,-7.324
0.016,-0.018,0.983,1.526,1.953,-5.554
0.022,0.047,0.949,-2.808,3.418,-3.601
0.026,0.083,0.887,-6.104,4.272,-2.380
0.035,0.108,0.859,-7.202,3.784,-1.648
0.032,0.105,0.883,-6.714,2.014,-1.038
0.025,0.100,0.886,-4.883,1.099,-0.366
0.028,0.105,0.878,-1.282,0.122,0.610
0.028,0.126,0.903,3.113,-1.221,1.587
0.021,0.142,0.941,5.798,-2.563,2.258
0.015,0.160,0.957,6.958,-2.625,2.625
0.016,0.202,0.980,6.409,-2.197,2.563
0.020,0.238,1.029,3.418,-1.892,2.258
0.013,0.226,1.067,-0.854,-0.427,1.099
0.018,0.208,1.040,-4.639,1.831,-0.061
0.030,0.227,0.968,-6.653,3.784,-0.366
0.034,0.225,0.901,-7.446,4.333,-0.854
0.040,0.201,0.864,-6.531,3.540,-1.465
0.041,0.185,0.858,-3.601,1.953,-1.587
0.249,-2.465,-0.937,-18.005,-21.240,-45.776
0.194,-3.155,-1.265,-8.728,-29.114,-21.423
0.078,-3.684,-1.564,8.179,-47.485,11.658
-0.090,-4.000,-1.771,30.334,-76.538,54.871
-0.375,-4.000,-1.685,44.434,-109.436,100.891
-0.678,-3.960,-1.384,51.270,-143.921,151.978
-1.050,-3.675,-0.941,46.753,-170.776,197.815
-1.403,-3.349,-0.601,39.917,-188.782,239.014
-1.700,-2.858,-0.289,38.330,-202.026,277.893
-2.006,-2.309,-0.005,40.344,-212.708,313.721
-2.282,-1.788,0.232,42.297,-221.008,342.896
-2.483,-1.191,0.652,44.739,-231.323,366.028
-2.571,-0.344,1.444,51.941,-253.235,385.376
-2.579,0.220,2.389,52.917,-255.676,392.517
-2.492,0.718,2.907,33.875,-223.267,392.029
-2.229,1.384,3.177,22.644,-195.679,391.785
-1.909,2.160,3.235,6.958,-162.109,385.498
-1.592,3.153,3.141,-5.066,-124.695,374.390
-1.247,4.000,2.844,-0.305,-90.637,361.816
-0.798,4.000,2.195,3.601,-59.875,327.271
-0.399,4.000,1.641,-24.719,-41.687,260.254
-0.048,4.000,1.241,-39.734,-26.428,198.425
0.146,4.000,0.915,-35.583,-20.874,136.230
0.238,4.000,0.860,-9.460,-29.480,81.421
0.237,4.000,0.945,21.423,-36.011,33.936
0.210,3.450,1.108,41.870,-39.734,-1.648
0.165,2.996,1.320,52.856,-39.551,-25.513
0.127,2.770,1.531,55.237,-36.255,-42.786
0.109,2.731,1.656,48.706,-27.954,-57.007
0.094,2.844,1.675,38.025,-16.907,-71.045
0.077,3.100,1.670,24.170,-6.348,-86.914
0.023,3.430,1.700,9.827,2.808,-106.140
-0.079,3.696,1.724,-0.244,13.306,-129.517
-0.208,3.986,1.761,-4.639,24.109,-156.860
-0.428,4.000,1.786,-4.395,34.302,-188.721
-0.689,4.000,1.676,0.488,45.898,-226.318
-0.973,4.000,1.513,8.240,57.129,-265.259
-1.307,3.767,1.130,24.536,69.031,-303.589
-1.603,3.271,0.790,44.861,74.829,-338.623
-1.877,2.681,0.491,51.453,81.055,-370.850
-2.081,1.968,0.339,48.767,79.224,-396.118
-2.219,1.363,0.462,33.020,71.411,-412.964
-2.347,0.787,0.687,8.362,66.223,-422.668
-2.387,0.158,0.892,-13.855,65.186,-427.856
-2.354,-0.659,1.019,-42.908,67.017,-429.749
-2.248,-1.379,1.035,-57.861,70.313,-420.288
-2.059,-1.961,0.894,-67.322,74.036,-403.748
-1.813,-2.400,0.610,-64.026,77.393,-379.700
-1.562,-2.798,0.222,-56.335,77.026,-351.868
-1.276,-3.340,-0.181,-49.622,71.045,-322.693
-1.020,-3.960,-0.495,-46.875,59.631,-292.358
-0.740,-4.000,-0.697,-51.453,44.189,-255.920
-0.525,-4.000,-0.822,-63.660,26.184,-224.915
-0.442,-4.000,-0.877,-76.660,1.160,-200.378
-0.266,-4.000,-0.789,-57.068,-30.762,-100.769
-0.310,-4.000,-0.846,-10.315,-37.231,-9.033
-0.435,-4.000,-0.711,-1.648,-60.791,59.326
-0.664,-4.000,-0.650,-3.479,-75.073,124.268
-1.008,-4.000,-0.495,1.343,-95.398,183.838
-1.417,-4.000,-0.210,11.108,-113.892,242.676
-1.840,-4.000,0.029,25.818,-130.066,300.842
-2.273,-3.685,0.330,42.114,-143.616,355.896
-2.649,-2.740,0.486,61.829,-152.893,404.297
-2.945,-1.789,0.624,74.585,-162.537,440.002
-3.136,-0.915,1.042,73.364,-176.086,460.754
-3.209,-0.037,1.702,61.401,-187.073,472.900
-3.110,0.786,2.433,30.090,-189.819,475.281
-2.897,1.755,3.091,1.709,-173.584,472.290
-2.502,2.680,3.655,-21.790,-151.733,462.097
-2.027,3.646,3.513,-37.781,-101.501,446.716
-1.471,4.000,3.099,-22.217,-60.242,438.599
-0.891,4.000,2.591,6.592,-31.189,424.438
-0.448,4.000,2.402,18.799,-16.785,316.284
-0.030,4.000,2.178,-22.766,0.610,228.516
0.270,4.000,1.786,-2.930,13.306,159.363
0.414,4.000,1.444,22.766,29.053,93.994
0.428,4.000,1.265,52.429,30.762,40.344
0.376,3.536,1.161,67.810,26.245,-4.639
0.311,2.768,1.001,77.637,28.137,-39.001
0.261,2.058,0.832,74.829,29.419,-64.636
0.231,1.385,0.723,58.228,28.687,-82.214
0.215,0.748,0.645,43.640,26.001,-90.515
0.226,0.183,0.725,31.311,20.813,-89.417
0.235,-0.186,0.829,15.747,17.883,-81.482
0.200,-0.189,1.022,9.277,15.930,-66.956
0.195,-0.051,1.248,6.531,17.517,-52.856
0.201,0.182,1.291,0.061,23.376,-43.030
0.206,0.380,1.205,-3.052,30.579,-36.743
0.215,0.527,1.018,-1.892,35.950,-33.508
0.230,0.631,0.797,1.709,38.391,-32.593
0.231,0.651,0.564,6.470,38.025,-33.630
0.240,0.588,0.393,10.925,34.119,-35.828
0.250,0.482,0.334,12.695,27.649,-37.903
0.238,0.370,0.389,12.146,19.958,-38.879
0.238,0.286,0.496,10.620,12.695,-38.513
0.228,0.192,0.625,9.033,7.324,-37.354
0.220,0.101,0.722,7.080,4.395,-35.339
0.232,0.062,0.762,6.470,3.235,-31.616
0.241,0.052,0.762,5.127,2.625,-27.405
0.247,0.029,0.746,3.967,1.953,-23.254
0.253,0.008,0.713,3.662,1.038,-18.921
0.256,0.002,0.720,3.601,-1.221,-14.465
0.256,0.037,0.744,4.944,-3.662,-9.949
0.258,0.071,0.744,7.202,-4.761,-5.859
0.256,0.085,0.732,8.911,-5.615,-2.808
0.261,0.107,0.757,8.850,-7.080,0.244
0.267,0.170,0.839,7.507,-9.033,2.930
0.258,0.276,0.907,5.798,-9.705,5.066
0.257,0.334,0.927,4.456,-8.728,5.798
0.269,0.354,0.962,2.625,-7.812,5.249
0.268,0.368,1.023,0.427,-7.141,4.639
0.269,0.375,1.048,-1.587,-5.432,3.723
0.271,0.379,1.028,-2.258,-3.601,2.563
0.272,0.402,1.019,-2.441,-1.648,1.648
0.275,0.428,1.004,-1.587,-0.061,0.671
0.273,0.416,0.958,0.000,1.648,-0.732
0.277,0.378,0.859,2.136,3.052,-2.014
0.279,0.336,0.758,4.883,3.357,-3.052
0.280,0.310,0.678,7.874,1.648,-3.479
0.839,1.207,0.612,-19.897,33.630,-46.143
0.809,1.219,0.585,-21.729,36.804,-56.763
0.763,1.228,0.531,-23.132,40.161,-67.627
0.715,1.215,0.417,-24.109,42.969,-78.857
0.656,1.128,0.257,-24.658,44.678,-90.088
0.602,0.916,0.095,-24.780,44.312,-101.196
0.536,0.685,-0.077,-25.574,42.725,-110.657
0.473,0.477,-0.261,-25.940,39.490,-117.065
0.406,0.205,-0.386,-27.222,32.837,-121.948
0.344,-0.107,-0.551,-29.297,25.208,-124.878
0.273,-0.452,-0.740,-29.846,18.738,-124.756
0.160,-0.465,-0.795,-33.508,7.507,-120.178
0.162,-1.093,-1.039,-55.725,-4.395,-118.530
0.071,-1.838,-1.352,-56.274,-12.146,-114.075
0.025,-2.566,-1.703,-44.189,-32.532,-97.229
-0.030,-3.276,-2.054,-27.344,-54.993,-73.425
-0.116,-3.842,-2.216,-4.333,-88.074,-39.001
-0.374,-4.000,-2.172,16.663,-131.165,1.343
-0.694,-4.000,-1.807,26.367,-168.213,46.204
-1.023,-4.000,-1.329,10.742,-201.294,86.670
-1.619,-4.000,-0.989,-16.113,-235.413,111.755
-2.154,-4.000,-0.012,-35.278,-261.841,185.913
-2.709,-4.000,0.262,16.663,-248.596,293.640
-3.228,-4.000,0.710,17.273,-247.681,358.826
-3.661,-3.255,0.888,13.611,-242.493,414.429
-3.989,-2.398,0.875,17.090,-236.938,457.886
-4.000,-1.471,1.117,16.113,-236.450,488.159
-4.000,-0.402,1.670,10.498,-238.586,509.155
-4.000,0.700,2.386,7.690,-238.770,519.409
-3.993,1.676,3.028,-7.324,-222.961,518.433
-3.611,2.660,3.536,-27.649,-195.618,509.094
-3.052,3.799,3.661,-36.987,-154.968,499.634
-2.519,4.000,3.293,-14.221,-106.384,507.507
-1.755,4.000,2.529,49.072,-74.585,500.122
-1.112,4.000,2.211,23.254,-56.274,359.924
-0.603,4.000,1.815,-34.607,-32.654,267.273
-0.168,4.000,1.602,-21.606,-27.405,188.965
0.016,4.000,1.406,-7.263,-15.747,111.145
0.085,4.000,1.326,24.719,-13.550,47.974
0.075,4.000,1.351,46.814,-16.479,-3.662
0.029,4.000,1.395,57.068,-14.343,-42.480
-0.014,4.000,1.469,59.509,-10.254,-73.059
-0.077,4.000,1.611,54.993,-5.066,-98.511
-0.189,4.000,1.730,43.945,3.113,-125.244
-0.339,4.000,1.781,31.555,14.709,-156.433
-0.562,4.000,1.800,22.461,27.344,-193.115
-0.874,4.000,1.762,18.250,40.283,-234.802
-1.259,4.000,1.623,17.273,53.345,-280.640
-1.679,4.000,1.352,20.630,65.918,-326.965
-2.106,4.000,1.043,28.748,78.613,-370.972
-2.519,3.441,0.701,30.396,90.576,-413.452
-2.835,2.557,0.358,24.719,91.553,-447.876
-3.021,1.869,0.132,7.568,86.731,-469.299
-3.125,1.012,-0.049,-23.621,74.768,-485.596
-3.138,0.107,0.078,-45.837,59.570,-493.469
-3.057,-0.582,0.339,-36.499,39.490,-485.352
-2.909,-1.219,0.644,-41.565,30.151,-474.304
-2.718,-1.834,0.840,-47.913,26.672,-459.045
-2.440,-2.460,0.891,-55.664,27.954,-439.331
-2.140,-3.107,0.959,-68.054,27.527,-416.077
-1.797,-3.821,0.974,-70.496,28.320,-386.597
-1.439,-4.000,0.831,-64.758,31.006,-349.915
-1.074,-4.000,0.565,-71.533,34.790,-310.120
-0.795,-4.000,0.198,-68.909,36.133,-263.855
-0.587,-4.000,-0.104,-62.378,30.151,-211.487
-0.465,-4.000,-0.141,-62.195,14.893,-149.902
-0.376,-4.000,-0.350,-51.941,2.991,-80.200
-0.389,-4.000,-0.474,-39.978,-9.338,-24.658
-0.450,-4.000,-0.588,-34.607,-24.292,27.771
-0.563,-4.000,-0.612,-29.053,-43.152,77.881
-0.775,-4.000,-0.546,-16.968,-62.744,129.944
-1.062,-4.000,-0.435,-3.174,-81.604,184.082
-1.396,-4.000,-0.166,11.108,-100.342,236.450
-1.743,-3.998,0.092,24.414,-116.272,284.912
-2.093,-3.547,0.386,39.612,-129.944,330.139
-2.463,-2.956,0.658,56.091,-139.893,371.216
-2.785,-2.409,1.045,74.341,-150.391,406.189
-3.023,-1.728,1.337,85.754,-156.189,436.279
-3.184,-0.895,1.774,99.365,-161.560,461.243
-3.217,-0.001,2.274,103.027,-164.551,475.464
-3.020,1.046,2.944,94.116,-164.001,478.943
-2.682,2.261,3.809,57.922,-153.748,473.206
-2.276,3.536,4.000,14.771,-113.831,460.571
-1.762,4.000,4.000,-15.320,-58.899,443.298
-1.090,4.000,3.410,-32.715,-3.479,431.519
-0.447,4.000,2.263,-35.583,35.645,335.876
-0.030,4.000,1.300,-82.825,62.866,229.980
0.264,4.000,0.650,-51.270,73.120,174.133
0.447,4.000,0.513,-9.399,43.945,127.930
0.499,3.948,0.540,26.978,28.198,85.449
0.490,3.422,0.833,59.204,13.672,51.880
0.444,3.005,1.055,81.909,6.836,25.574
0.407,2.645,1.057,91.614,8.179,2.930
0.372,2.262,0.972,88.745,11.963,-16.846
0.344,1.869,0.871,78.003,14.282,-34.363
0.309,1.469,0.843,62.988,13.977,-47.607
0.267,1.103,0.853,49.133,13.123,-55.969
0.233,0.820,0.934,36.621,12.268,-59.814
0.253,0.540,0.904,28.625,12.390,-59.937
0.214,0.356,0.964,23.193,13.428,-57.739
0.176,0.341,0.991,19.653,13.550,-52.185
0.237,0.208,0.943,14.160,15.320,-47.363
0.218,0.116,0.867,14.771,18.127,-43.030
0.215,0.098,0.776,15.137,16.846,-36.316
0.192,0.144,0.719,14.587,16.602,-30.273
0.222,0.145,0.677,9.827,14.587,-25.452
0.214,0.059,0.529,6.836,14.404,-22.339
0.219,0.031,0.513,4.883,8.972,-17.151
0.215,0.080,0.584,0.671,4.272,-12.329
0.217,0.153,0.687,-1.709,-0.366,-8.301
0.219,0.214,0.788,-2.808,-3.174,-5.737
0.215,0.292,0.833,-1.465,-4.272,-4.150
0.229,0.220,0.981,2.869,-5.188,-3.174
0.229,0.234,1.014,3.479,-4.272,-1.831
0.228,0.252,1.021,5.981,-2.563,-0.183
0.232,0.245,0.962,6.531,-0.061,1.099
0.235,0.239,0.870,6.042,1.709,2.502
0.243,0.218,0.795,4.150,2.075,3.540
0.246,0.218,0.768,-0.244,1.099,4.700
0.518,-1.751,-1.029,-20.874,-16.052,-35.217
0.454,-2.265,-1.276,-22.217,-31.555,-19.226
0.394,-2.749,-1.467,-16.174,-50.110,2.563
0.245,-3.162,-1.537,-7.568,-75.806,30.762
0.067,-3.389,-1.544,4.761,-101.440,67.932
-0.209,-3.494,-1.425,14.832,-127.258,107.727
-0.491,-3.376,-1.254,20.203,-151.489,149.536
-0.807,-3.186,-1.005,17.212,-172.485,189.026
-1.137,-2.980,-0.842,13.062,-189.270,226.074
-1.458,-2.747,-0.740,10.620,-203.552,260.681
-1.801,-2.494,-0.536,8.728,-218.872,294.128
-2.138,-2.176,-0.314,9.888,-232.544,326.477
-2.463,-1.743,-0.050,14.771,-244.751,356.262
-2.792,-1.393,0.240,19.714,-253.845,380.737
-3.053,-0.927,0.567,23.132,-260.986,401.794
-3.184,-0.321,1.124,24.597,-269.043,420.044
-3.165,0.360,2.040,18.433,-286.011,431.152
-3.012,1.076,2.484,16.907,-259.644,434.631
-2.760,2.234,3.296,27.893,-243.225,436.707
-2.432,3.539,3.985,19.897,-222.168,426.147
-1.921,4.000,3.868,24.963,-162.292,401.794
-1.213,4.000,3.620,31.799,-122.925,357.178
-0.737,4.000,3.242,-4.272,-79.895,283.264
-0.277,4.000,2.470,-27.222,-45.166,209.961
0.000,4.000,1.735,-14.038,-19.104,140.930
0.094,4.000,1.219,14.160,-5.493,81.970
0.106,4.000,0.970,41.626,-5.066,32.410
0.094,3.968,0.977,54.138,-19.775,-6.653
0.047,3.451,1.090,52.917,-22.766,-37.720
-0.005,3.212,1.289,49.500,-24.353,-58.411
-0.045,3.243,1.616,37.292,-22.583,-75.562
-0.094,3.434,1.997,22.034,-16.174,-93.445
-0.133,3.695,2.345,6.470,-4.761,-114.563
-0.235,3.991,2.544,-10.620,11.719,-139.221
-0.411,4.000,2.416,-20.447,35.095,-168.213
-0.645,4.000,2.053,-21.179,58.411,-201.843
-0.856,4.000,1.657,-12.085,73.669,-238.403
-1.122,4.000,1.232,-0.061,83.557,-276.001
-1.396,3.700,0.870,12.878,88.623,-312.317
-1.661,3.221,0.680,20.081,89.661,-345.886
-1.907,2.670,0.737,25.024,81.665,-374.634
-2.136,2.076,0.843,27.588,78.125,-397.095
-2.305,1.458,0.893,14.954,80.933,-414.978
-2.375,0.903,0.945,-6.592,83.191,-427.002
-2.390,0.322,0.848,-22.461,86.182,-432.007
-2.343,-0.214,0.902,-42.725,85.205,-432.251
-2.264,-0.736,0.960,-51.697,83.313,-426.086
-2.146,-1.158,1.008,-54.382,82.153,-415.466
-2.029,-1.487,0.906,-50.720,84.595,-400.330
-1.925,-1.794,0.705,-48.035,87.036,-383.118
-1.739,-2.232,0.463,-52.124,86.731,-366.394
-1.549,-2.924,0.250,-58.777,82.764,-349.426
-1.337,-3.915,0.075,-71.106,74.768,-330.994
-1.059,-4.000,-0.089,-83.496,64.819,-312.195
-0.908,-4.000,-0.695,-104.492,57.739,-302.917
-0.582,-4.000,-0.476,-135.559,36.987,-237.183
-0.392,-4.000,-1.256,-39.917,28.687,-103.821
-0.312,-4.000,-1.646,-20.447,12.878,-21.179
-0.530,-4.000,-1.776,-8.728,-20.081,59.509
-0.768,-4.000,-1.403,-18.982,-55.969,127.197
-0.999,-4.000,-0.824,-23.376,-90.088,182.373
-1.231,-3.655,-0.328,-23.987,-108.337,227.051
-1.468,-3.031,-0.023,-14.160,-118.591,264.221
-1.686,-2.599,0.132,6.165,-127.136,295.776
-1.891,-2.350,0.173,23.743,-132.874,321.106
-2.092,-2.157,0.249,44.067,-142.517,344.177
-2.307,-1.942,0.419,60.547,-154.358,365.784
-2.535,-1.568,0.616,74.036,-165.222,386.475
-2.713,-1.213,0.861,86.731,-176.208,404.053
-2.829,-0.849,1.237,82.458,-184.143,415.649
-2.793,-0.387,1.930,73.669,-197.632,425.415
-2.842,0.208,2.733,57.068,-195.984,432.007
-2.695,1.007,3.367,35.522,-177.551,435.852
-2.446,1.979,3.918,15.198,-146.729,432.800
-2.059,3.202,3.864,6.470,-94.116,425.720
-1.620,4.000,3.353,11.292,-52.856,416.016
-1.064,4.000,2.938,16.357,-21.118,407.715
-0.554,4.000,2.171,31.921,6.165,341.187
-0.192,4.000,1.605,-13.367,17.883,221.008
0.057,4.000,1.074,-1.343,35.706,164.917
0.227,3.779,1.022,15.320,18.555,127.380
0.306,3.617,1.194,23.132,6.592,99.121
0.339,3.629,1.581,20.874,1.587,72.693
0.351,3.656,2.040,14.771,3.967,44.861
0.349,3.671,2.320,9.583,15.808,15.930
0.312,3.629,2.325,7.263,34.729,-13.123
0.249,3.472,2.099,9.583,54.871,-43.396
0.176,3.217,1.701,18.127,71.960,-73.486
0.080,2.865,1.288,26.428,83.191,-102.356
-0.036,2.411,0.792,27.161,91.553,-130.188
-0.074,1.917,0.268,33.081,94.177,-150.818
-0.087,1.283,-0.104,28.259,87.463,-166.504
-0.076,0.585,-0.224,20.691,67.566,-174.805
-0.015,-0.070,-0.253,24.292,49.133,-172.668
0.072,-0.626,-0.153,31.677,32.593,-162.170
0.115,-0.981,0.111,43.701,16.357,-143.738
0.133,-0.993,0.538,45.227,5.005,-120.972
0.161,-0.838,0.829,32.166,3.174,-99.365
0.196,-0.665,0.987,17.029,6.836,-81.177
0.236,-0.517,1.069,2.014,11.719,-66.467
0.250,-0.349,1.118,-12.024,16.663,-54.382
0.265,-0.141,1.164,-23.193,21.240,-44.128
0.275,0.086,1.135,-29.175,25.757,-36.438
0.300,0.210,1.003,-30.212,30.396,-32.166
0.317,0.234,0.815,-26.917,32.898,-30.151
0.340,0.213,0.574,-19.165,32.837,-28.381
0.369,0.157,0.347,-9.521,29.114,-26.184
0.390,0.083,0.223,-0.793,21.606,-23.682
0.403,-0.004,0.247,5.005,11.658,-20.630
0.390,-0.115,0.371,8.545,2.686,-16.479
0.390,-0.213,0.483,9.338,-3.479,-11.169
0.382,-0.237,0.576,8.301,-6.653,-4.883
0.385,-0.165,0.699,4.822,-9.155,2.075
0.376,0.012,0.832,0.244,-10.315,8.728
0.375,0.228,0.932,-4.761,-9.949,13.367
0.370,0.399,0.987,-9.460,-7.507,15.076
0.375,0.511,1.009,-13.184,-5.249,14.160
0.378,0.590,0.999,-13.550,-3.296,11.780
0.380,0.619,0.942,-11.047,-0.854,8.362
0.311,-1.965,-1.028,-0.732,-58.899,-7.141
0.208,-2.607,-1.133,-1.709,-75.684,10.864
0.066,-3.173,-1.327,11.719,-91.614,38.208
-0.116,-3.590,-1.462,32.410,-111.572,72.876
-0.424,-3.958,-1.410,52.612,-139.709,112.427
-0.784,-3.856,-1.045,74.646,-171.875,158.875
-1.175,-3.617,-0.551,80.688,-199.097,206.055
-1.535,-3.324,-0.035,75.745,-216.858,245.544
-1.869,-2.981,0.422,71.045,-226.135,281.616
-2.147,-2.535,0.775,63.965,-230.103,315.430
-2.361,-2.026,0.919,55.725,-225.891,346.069
-2.534,-1.570,0.924,52.185,-216.919,371.033
-2.704,-1.128,1.022,49.561,-213.867,390.198
-2.825,-0.839,1.213,44.189,-212.280,404.541
-2.870,-0.388,1.545,38.452,-211.426,417.969
-2.854,0.357,2.064,36.926,-210.693,431.519
-2.749,1.363,2.640,43.152,-202.820,440.369
-2.491,2.613,2.946,45.532,-178.467,439.270
-2.083,3.906,3.124,54.382,-151.672,425.110
-1.633,4.000,3.067,68.787,-125.183,401.733
-1.134,4.000,2.770,59.021,-96.191,346.008
-0.576,4.000,2.260,22.034,-64.392,271.545
-0.250,4.000,1.507,8.911,-43.274,200.317
-0.028,4.000,1.040,21.790,-31.860,138.733
0.076,4.000,0.854,38.269,-33.569,90.088
0.120,4.000,0.896,43.884,-46.692,50.598
0.112,4.000,1.155,39.001,-50.598,14.771
0.069,4.000,1.514,28.931,-50.171,-18.921
